flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
87.34,3.75,9.73,6.34,1.283,0.06,0.418,0.024926686217008796,17,16,0.9375,0.8823529411764706,True,0.47058823529411775,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.0,0.11764705882352941,0.119,10.39,9.35,4.19,0.027,2.85,0.18,uJfF2cfq13g,3477,674
-905.67,382.79,61.11,395.07,1.404,0.105,0.386,0.08383838383838384,83,70,0.9285714285714286,0.7831325301204819,True,0.5108433734939759,0.43373493975903615,0.03614457831325301,0.07228915662650602,0.1686746987951807,0.0,0.03614457831325301,0.0963855421686747,0.03614457831325301,0.07228915662650602,0.0,0.0,0.4819277108433735,0.5,126.12,195.32,10.38,0.162,6.5,0.127,ShkjWPws7sE,5220,986
88.78,5.17,7.49,7.78,1.188,0.034,0.378,0.026004728132387706,11,10,0.9,0.8181818181818182,True,0.6181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.5454545454545454,0.083,18.12,14.08,5.12,0.071,3.64,0.225,oS4VL7hjFKo,2013,417
-7671.99,2979.1,195.08,3057.44,1.576,0.148,0.216,0.006207966890843249,48,39,0.8461538461538461,0.6875,True,0.8,1.0,0.020833333333333332,0.0,0.22916666666666666,0.0,0.0,0.0,0.0625,0.041666666666666664,0.0,0.0,0.6458333333333334,0.746,68.79,67.18,9.52,0.016,4.27,0.108,Eed4BxANPls,44341,7723
81.94,4.67,10.79,7.08,1.339,0.07,0.382,0.011538461538461539,9,9,1.0,1.0,True,0.6222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.013,10.67,8.35,4.21,0.021,2.78,0.201,YQllW2v1eUs,4077,771
-6980.76,2716.24,156.42,2787.92,1.444,0.103,0.154,0.005964214711729622,42,34,0.8529411764705882,0.6904761904761905,True,0.8,1.0,0.047619047619047616,0.023809523809523808,0.09523809523809523,0.0,0.07142857142857142,0.0,0.023809523809523808,0.0,0.0,0.0,0.7380952380952381,0.562,69.54,78.42,9.8,0.018,4.0,0.15,jIwUwGE9aX8,38575,7001
-649.51,281.23,57.92,290.08,1.556,0.129,0.367,0.10320781032078104,74,48,0.8541666666666666,0.5540540540540541,True,0.3513513513513513,0.33783783783783783,0.04054054054054054,0.013513513513513514,0.5540540540540541,0.0,0.0,0.0,0.013513513513513514,0.0945945945945946,0.0,0.0,0.28378378378378377,1.667,244.0,404.52,8.33,0.484,7.14,0.1,4yq6Fb9Fk68,4165,718
74.17,5.29,8.74,7.7,1.453,0.101,0.554,0.03759398496240601,10,10,1.0,1.0,True,0.28,0.4,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.059,8.24,6.42,4.03,0.038,2.67,0.114,Xvxu3D8bwtU,1441,264
-364.88,169.73,50.58,175.27,1.659,0.162,0.504,0.2626728110599078,114,89,0.8764044943820225,0.6842105263157895,False,0.12982456140350873,0.2631578947368421,0.0,0.008771929824561403,0.14035087719298245,0.0,0.008771929824561403,0.03508771929824561,0.02631578947368421,0.06140350877192982,0.0,0.0,0.7192982456140351,5.0,446.0,0.0,18.0,0.929,11.25,0.025,YXzNiTcMUk4,2705,434
60.64,8.75,11.21,11.39,1.537,0.126,0.669,0.017045454545454544,3,3,1.0,1.0,True,0.40000000000000013,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,16.55,9.38,6.36,0.125,2.94,0.115,_81nEFqWdgA,1017,176
-233.45,117.62,41.45,120.72,1.737,0.156,0.457,0.2048611111111111,59,37,0.6486486486486487,0.4067796610169492,False,0.11525423728813555,0.2542372881355932,0.15254237288135594,0.0847457627118644,0.22033898305084745,0.0,0.1694915254237288,0.01694915254237288,0.0,0.0,0.0,0.0,0.3559322033898305,3.0,298.0,0.0,38.0,0.952,7.23,0.054,tnj10J930i8,1824,290
31.7,14.3,15.84,16.84,1.806,0.225,0.431,0.014285714285714285,6,6,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3,21.4,22.7,6.05,0.069,3.2,0.098,h3jfQGH9U0Y,2759,422
74.84,7.86,10.61,11.49,1.317,0.085,0.613,0.04225352112676056,6,6,1.0,1.0,True,0.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,20.71,5.71,7.14,0.212,3.1,0.166,uuFU2dRXtGs,722,140
83.22,4.94,8.84,7.98,1.303,0.076,0.655,0.05785123966942149,7,6,0.8333333333333334,0.7142857142857143,True,0.40000000000000013,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.222,14.0,6.12,5.33,0.28,3.08,0.143,AaOZzqkbtN0,629,120
75.68,6.82,10.43,8.92,1.351,0.074,0.439,0.020895522388059702,14,13,0.9230769230769231,0.8571428571428571,True,0.5142857142857142,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.114,15.7,8.2,5.32,0.037,2.98,0.148,WfF1VCjpso8,3543,668
