flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
80.65,4.96,9.15,7.87,1.349,0.093,0.483,0.034055727554179564,11,5,0.4,0.18181818181818182,True,0.6545454545454545,0.7272727272727273,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.074,12.19,5.74,4.59,0.074,2.63,0.188,yGurXfU0hEw,1749,313
-295.97,148.94,35.95,154.95,1.384,0.087,0.5,0.1227154046997389,47,42,0.9047619047619048,0.8085106382978723,True,0.2978723404255319,0.3404255319148936,0.02127659574468085,0.2553191489361702,0.1276595744680851,0.0,0.0,0.0425531914893617,0.02127659574468085,0.14893617021276595,0.0,0.0,0.3829787234042553,0.5,33.0,33.83,6.92,0.153,3.59,0.174,rt7y2ViREDQ,1978,384
-452.63,210.29,38.81,217.9,1.328,0.072,0.442,0.08823529411764706,48,44,0.9318181818181818,0.8541666666666666,True,0.3500000000000001,0.375,0.041666666666666664,0.1875,0.16666666666666666,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.4166666666666667,0.375,35.06,42.38,6.44,0.124,3.96,0.187,LxgD4qSV8x8,2724,543
73.73,5.77,11.07,8.78,1.438,0.117,0.469,0.012024048096192385,6,6,1.0,1.0,True,0.7333333333333334,0.8333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.111,11.29,7.38,4.56,0.043,2.67,0.175,5GJwAa6eFag,2750,497
8.82,27.43,18.24,28.67,1.597,0.113,0.726,0.20634920634920634,13,10,0.9,0.6923076923076923,True,0.27692307692307705,0.38461538461538464,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.5,32.5,4.95,10.0,0.429,2.41,0.062,VPoqpeog2Wc,344,63
-9496.04,3681.19,196.44,3777.48,1.518,0.121,0.181,0.007778469197261979,75,61,0.8524590163934426,0.6933333333333334,True,0.8,1.0,0.05333333333333334,0.0,0.30666666666666664,0.0,0.02666666666666667,0.0,0.05333333333333334,0.0,0.0,0.013333333333333334,0.5466666666666666,0.451,56.73,86.61,7.59,0.01,5.06,0.126,JDjzkIC_y2c,52966,9585
60.17,9.66,11.51,11.39,1.502,0.112,0.546,0.02734375,7,7,1.0,1.0,True,0.40000000000000013,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.077,20.31,16.12,5.85,0.082,3.81,0.087,5M9tz38lrvQ,1437,256
-262.99,136.89,33.89,142.74,1.354,0.083,0.477,0.1544943820224719,55,48,0.8958333333333334,0.7818181818181819,True,0.19636363636363652,0.32727272727272727,0.05454545454545454,0.09090909090909091,0.09090909090909091,0.0,0.01818181818181818,0.03636363636363636,0.0,0.16363636363636364,0.0,0.0,0.5454545454545454,0.095,17.71,27.71,4.05,0.079,3.2,0.196,dAT69yP0IT0,1763,353
64.8,7.22,10.64,8.75,1.534,0.143,0.602,0.03759398496240601,5,4,0.75,0.6,True,0.48,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.154,10.31,6.18,4.62,0.089,2.55,0.209,vVAc7PEuivQ,749,134
60.1,9.25,12.63,11.71,1.523,0.127,0.403,0.015337423312883436,10,9,0.8888888888888888,0.8,True,0.43999999999999995,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.216,17.86,7.87,6.51,0.047,2.86,0.113,mTr_VCwUK8s,3835,652
