flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,iyT00P2BR_M,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,iyT00P2BR_M,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,iyT00P2BR_M,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,iyT00P2BR_M,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,qg8Z8SinIdE,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,qg8Z8SinIdE,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,qg8Z8SinIdE,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,qg8Z8SinIdE,63,10
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,4TwLNSc5jLE,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,4TwLNSc5jLE,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,4TwLNSc5jLE,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,4TwLNSc5jLE,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0078125,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,HYWmYJNg5Jw,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0078125,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,HYWmYJNg5Jw,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0078125,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,HYWmYJNg5Jw,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0078125,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,HYWmYJNg5Jw,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,DXnCwKr4xD8,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,DXnCwKr4xD8,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,DXnCwKr4xD8,930,127
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.5,0.27,2.79,0.091,DXnCwKr4xD8,930,127
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,V26Osvn0Yb8,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,V26Osvn0Yb8,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,p7XaXR5vgHU,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,p7XaXR5vgHU,63,10
-195.84,109.64,29.92,113.07,1.424,0.079,0.579,0.2097902097902098,60,53,0.8867924528301887,0.7833333333333333,False,0.16000000000000014,0.26666666666666666,0.08333333333333333,0.25,0.1,0.0,0.0,0.06666666666666667,0.05,0.06666666666666667,0.0,0.016666666666666666,0.36666666666666664,0.6,59.4,46.58,8.4,0.349,3.9,0.138,9xc27Rr5fXw,1567,282
-80.34,66.45,22.08,69.97,1.367,0.065,0.639,0.19411764705882353,33,33,1.0,1.0,True,0.33939393939393936,0.3333333333333333,0.06060606060606061,0.3333333333333333,0.06060606060606061,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.12121212121212122,0.30303030303030304,0.0,59.33,19.86,11.33,0.407,3.61,0.174,-B-HaLGqQRM,872,170
70.1,7.75,10.23,9.31,1.41,0.09,0.497,0.0079155672823219,3,3,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.182,17.32,13.0,6.23,0.081,3.08,0.171,xJqhnoDUKj8,2025,378
62.32,8.34,14.55,10.5,1.526,0.126,0.385,0.012345679012345678,12,10,0.8,0.6666666666666666,True,0.7333333333333334,0.8333333333333334,0.0,0.4166666666666667,0.25,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.297,15.55,7.72,5.73,0.03,2.89,0.086,dVdKV9qW2wc,5749,970
-915.49,383.67,69.26,395.63,1.545,0.137,0.386,0.04641775983854692,46,33,0.8181818181818182,0.5869565217391305,True,0.4434782608695653,0.391304347826087,0.0,0.0,0.30434782608695654,0.0,0.06521739130434782,0.0,0.08695652173913043,0.0,0.0,0.0,0.5434782608695652,7.667,334.33,378.61,14.33,0.8,9.7,0.117,LW8xpMrucOk,5652,991
47.83,10.44,12.6,12.65,1.694,0.177,0.806,0.125,8,8,1.0,1.0,True,0.5,0.625,0.0,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.2,13.2,9.34,4.4,0.25,2.69,0.061,t6if2JzrNVQ,398,71
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,CbhEVSrmZMk,63,10
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,e2-7Cp3KeLI,930,127
-73.84,62.07,28.03,66.39,1.458,0.123,0.581,0.23225806451612904,36,26,0.8846153846153846,0.6388888888888888,False,0.12222222222222223,0.25,0.0,0.1111111111111111,0.6111111111111112,0.0,0.1388888888888889,0.0,0.0,0.027777777777777776,0.0,0.0,0.1111111111111111,1.0,52.67,48.81,6.67,0.333,4.04,0.07,ABm8iW5eWC8,851,157
-248.13,125.38,39.71,129.29,1.635,0.131,0.5,0.17142857142857143,54,33,0.7878787878787878,0.48148148148148145,True,0.1777777777777778,0.3148148148148148,0.12962962962962962,0.018518518518518517,0.4074074074074074,0.0,0.018518518518518517,0.0,0.05555555555555555,0.07407407407407407,0.0,0.0,0.2962962962962963,1.25,82.0,57.81,11.75,0.558,3.58,0.137,cGuxBtvBl3I,1935,316
-256.67,131.29,41.87,137.11,1.508,0.139,0.562,0.16516516516516516,55,47,0.8936170212765957,0.7636363636363637,False,0.15272727272727282,0.2727272727272727,0.0,0.05454545454545454,0.2727272727272727,0.0,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.05454545454545454,0.0,0.05454545454545454,0.43636363636363634,3.0,342.0,0.0,15.0,0.955,8.24,0.088,zagQa-9fJpM,1915,333
-537.1,237.23,58.22,245.6,1.595,0.155,0.41,0.1256198347107438,76,57,0.8421052631578947,0.631578947368421,True,0.3157894736842106,0.34210526315789475,0.07894736842105263,0.09210526315789473,0.40789473684210525,0.0,0.0,0.07894736842105263,0.02631578947368421,0.013157894736842105,0.0,0.0,0.3026315789473684,5.0,614.0,0.0,15.0,0.978,6.16,0.099,DQi4FlIiq-I,3463,604
-8425.45,3270.02,189.21,3355.77,1.508,0.127,0.157,0.00282585658777817,24,22,0.9090909090909091,0.8333333333333334,True,0.8,1.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.7083333333333334,0.364,52.54,58.33,8.24,0.011,3.97,0.112,8XniQTxWRZs,46724,8465
-10132.76,3925.51,209.97,4027.96,1.533,0.13,0.164,0.004275996112730806,44,38,0.8947368421052632,0.7727272727272727,True,0.8,1.0,0.0,0.0,0.13636363636363635,0.0,0.022727272727272728,0.022727272727272728,0.29545454545454547,0.022727272727272728,0.0,0.0,0.5,1.284,74.43,152.9,8.67,0.011,5.95,0.097,QxVLKER065w,57481,10245
