flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-128.18,84.3,25.98,87.84,1.393,0.075,0.556,0.12442396313364056,27,20,0.75,0.5555555555555556,False,0.14814814814814814,0.25925925925925924,0.0,0.0,0.18518518518518517,0.0,0.0,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,0.6296296296296297,0.0,36.83,27.2,7.83,0.203,3.12,0.204,7a7xiyTkEq0,1126,218
-480.61,219.41,38.81,226.29,1.407,0.07,0.346,0.08880994671403197,50,24,0.4583333333333333,0.22,True,0.30400000000000005,0.32,0.02,0.1,0.18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,3.4,116.4,122.78,10.8,0.375,4.92,0.124,DcgXXxLHyCE,3035,560
68.49,7.15,10.93,9.47,1.469,0.112,0.441,0.034,17,12,0.75,0.5294117647058824,True,0.42352941176470593,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.47058823529411764,0.026,13.66,11.75,5.32,0.056,2.96,0.164,B0kl43FJ-Z0,2801,503
-404.63,192.67,37.88,200.91,1.289,0.075,0.398,0.1282051282051282,65,51,0.8431372549019608,0.6615384615384615,False,0.1476923076923078,0.2923076923076923,0.0,0.06153846153846154,0.1076923076923077,0.0,0.0,0.0,0.06153846153846154,0.09230769230769231,0.0,0.12307692307692308,0.5538461538461539,0.0,32.88,33.01,8.06,0.083,3.73,0.2,mz1gtgZ_rOg,2434,497
-2492.07,990.37,100.75,1017.74,1.5,0.115,0.306,0.0222395630120952,57,44,0.9090909090909091,0.7017543859649122,True,0.8,1.0,0.0,0.0,0.2982456140350877,0.0,0.08771929824561403,0.0,0.17543859649122806,0.017543859649122806,0.0,0.0,0.42105263157894735,11.0,1299.0,182.43,29.0,0.68,9.62,0.113,k2yLsjspxN4,14629,2562
87.73,3.55,9.89,5.98,1.286,0.062,0.406,0.030612244897959183,21,19,0.8947368421052632,0.8095238095238095,True,0.6285714285714286,0.6666666666666666,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.047619047619047616,0.0,0.19047619047619047,0.0,0.0,0.0,0.47619047619047616,0.092,9.36,6.86,4.16,0.034,2.81,0.186,bqkquNb5Z8A,3580,694
57.37,9.92,11.75,11.89,1.541,0.121,0.426,0.04437869822485207,15,10,0.7,0.4666666666666667,True,0.42666666666666675,0.4,0.2,0.3333333333333333,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.167,19.0,10.26,7.0,0.068,3.06,0.099,-Yy-KYj-lBw,2040,338
-185.77,100.78,41.45,105.65,1.665,0.181,0.552,0.132,33,28,0.9285714285714286,0.7878787878787878,False,0.16969696969696968,0.2727272727272727,0.15151515151515152,0.06060606060606061,0.12121212121212122,0.0,0.0,0.18181818181818182,0.06060606060606061,0.21212121212121213,0.0,0.0,0.21212121212121213,4.0,258.0,0.0,20.0,0.958,5.43,0.081,Jx8mwpje-J4,1497,250
-449.31,206.35,45.88,213.58,1.457,0.107,0.451,0.10795454545454546,57,44,0.8181818181818182,0.631578947368421,True,0.3087719298245615,0.3333333333333333,0.08771929824561403,0.21052631578947367,0.21052631578947367,0.0,0.017543859649122806,0.12280701754385964,0.05263157894736842,0.05263157894736842,0.0,0.017543859649122806,0.22807017543859648,3.0,268.5,375.47,15.5,0.488,5.81,0.115,POskT8R_3t4,2899,526
-15.47,38.77,22.92,42.28,1.5,0.128,0.606,0.07446808510638298,7,7,1.0,1.0,False,0.2857142857142858,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,48.0,8.49,9.0,0.5,2.69,0.177,lsAVcx-3sWs,488,94
