flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-400.02,186.06,45.11,192.39,1.522,0.115,0.42,0.09603340292275574,46,36,0.8333333333333334,0.6521739130434783,True,0.28695652173913055,0.391304347826087,0.0,0.0,0.45652173913043476,0.0,0.021739130434782608,0.021739130434782608,0.0,0.21739130434782608,0.0,0.0,0.2826086956521739,0.167,81.0,71.83,11.5,0.312,5.23,0.128,BUWo33X6iRw,2662,477
70.18,9.03,10.26,11.09,1.347,0.07,0.39,0.01048951048951049,6,6,1.0,1.0,True,0.40000000000000013,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.222,22.22,14.06,6.7,0.072,3.42,0.187,aR3neIXc9V8,2996,565
-308.04,151.37,37.88,156.65,1.491,0.097,0.449,0.07291666666666667,28,23,0.8695652173913043,0.7142857142857143,True,0.3285714285714285,0.32142857142857145,0.07142857142857142,0.0,0.32142857142857145,0.0,0.0,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.0,0.0,0.32142857142857145,0.333,65.17,88.53,13.33,0.226,5.32,0.153,-vUZqrsBPvU,2118,383
55.82,11.52,12.65,13.93,1.493,0.114,0.438,0.11467889908256881,25,18,0.7777777777777778,0.56,True,0.32000000000000006,0.36,0.0,0.0,0.24,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.48,0.0,14.25,7.83,4.75,0.086,2.68,0.149,5DGn6xjdvzU,1173,219
-392.37,188.47,29.31,195.65,1.264,0.043,0.439,0.1414141414141414,70,60,0.9,0.7714285714285715,True,0.21142857142857152,0.3,0.014285714285714285,0.11428571428571428,0.18571428571428572,0.0,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.5428571428571428,0.1,50.7,51.65,7.8,0.143,4.38,0.14,VougmcEBJ9w,2397,491
55.75,10.79,11.62,11.7,1.53,0.103,0.473,0.02195121951219512,9,8,0.875,0.7777777777777778,True,0.8,1.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.3333333333333333,0.105,22.11,13.5,6.79,0.114,3.27,0.112,8l1x82tkYiA,2289,410
-1724.34,696.22,79.77,715.93,1.459,0.101,0.268,0.03742432581177765,68,46,0.7608695652173914,0.5147058823529411,True,0.6823529411764706,0.7058823529411765,0.029411764705882353,0.014705882352941176,0.1323529411764706,0.0,0.0,0.1323529411764706,0.058823529411764705,0.058823529411764705,0.0,0.0,0.5735294117647058,0.649,50.43,52.77,8.03,0.043,3.78,0.161,AWy8tBh8hkw,9851,1793
-57.56,50.85,27.37,52.98,1.697,0.151,0.655,0.15833333333333333,19,17,0.9411764705882353,0.8421052631578947,True,0.21052631578947367,0.3157894736842105,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.631578947368421,0.0,64.0,89.1,8.0,0.444,3.47,0.109,Lk-w_0EHJWM,775,122
-4012.08,1576.26,114.34,1618.61,1.41,0.094,0.25,0.022168087697929353,91,69,0.855072463768116,0.6483516483516484,True,0.8,1.0,0.0,0.12087912087912088,0.10989010989010989,0.0,0.0,0.14285714285714285,0.16483516483516483,0.04395604395604396,0.0,0.0,0.4175824175824176,0.356,57.42,77.76,8.05,0.026,4.76,0.148,mSY4kKVe5pQ,21887,4090
-171.82,99.83,29.92,103.82,1.452,0.087,0.516,0.15019762845849802,38,32,0.90625,0.7631578947368421,True,0.24210526315789482,0.3157894736842105,0.05263157894736842,0.0,0.34210526315789475,0.0,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.0,0.0,0.4473684210526316,0.5,130.5,129.4,16.0,0.789,4.44,0.161,elKZLPTS7tI,1397,253
