flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-95.21,74.98,15.9,79.03,1.231,0.026,0.61,0.17346938775510204,34,27,0.8148148148148148,0.6470588235294118,True,0.23529411764705888,0.3235294117647059,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.0,0.0,0.5588235294117647,2.0,98.5,132.23,11.0,0.455,3.5,0.168,lZl8tISca5E,933,195
10.67,35.37,8.84,38.42,1.179,0.011,0.632,0.2631578947368421,25,22,0.8636363636363636,0.76,False,0.20799999999999996,0.28,0.28,0.0,0.08,0.0,0.0,0.04,0.04,0.08,0.0,0.04,0.44,0.0,33.0,44.64,7.0,0.3,2.94,0.212,_kwtFLe2VQQ,443,95
-746.58,323.84,42.29,334.61,1.3,0.057,0.353,0.11771700356718193,99,85,0.8705882352941177,0.7474747474747475,True,0.45252525252525255,0.40404040404040403,0.0,0.16161616161616163,0.13131313131313133,0.0,0.0,0.030303030303030304,0.020202020202020204,0.09090909090909091,0.0,0.12121212121212122,0.4444444444444444,0.028,23.72,20.14,5.72,0.051,2.92,0.183,_ANuVnxTUJ8,4163,833
-399.6,189.73,39.26,197.12,1.337,0.082,0.434,0.10526315789473684,52,51,0.9803921568627451,0.9615384615384616,True,0.36923076923076925,0.36538461538461536,0.07692307692307693,0.057692307692307696,0.17307692307692307,0.0,0.0,0.0,0.19230769230769232,0.09615384615384616,0.0,0.0,0.40384615384615385,0.538,39.31,61.6,6.23,0.108,3.6,0.186,w-H1eYdPhPI,2437,488
-872.94,367.3,68.26,378.75,1.545,0.139,0.384,0.0646186440677966,61,48,0.8958333333333334,0.7049180327868853,True,0.49836065573770494,0.4426229508196721,0.01639344262295082,0.08196721311475409,0.21311475409836064,0.0,0.26229508196721313,0.03278688524590164,0.08196721311475409,0.01639344262295082,0.0,0.01639344262295082,0.2786885245901639,8.0,959.0,0.0,21.0,0.98,8.98,0.122,szMgN68kijg,5566,943
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,olShnT7Oyo0,930,127
-1560.19,633.08,78.05,651.38,1.463,0.106,0.278,0.04606879606879607,75,44,0.7272727272727273,0.4266666666666667,True,0.6720000000000002,0.68,0.16,0.12,0.09333333333333334,0.0,0.02666666666666667,0.18666666666666668,0.013333333333333334,0.0,0.0,0.02666666666666667,0.37333333333333335,0.647,97.47,173.4,10.18,0.102,4.69,0.126,qkWLnyHua1g,9045,1626
-100.29,73.21,26.68,77.24,1.411,0.092,0.6,0.18681318681318682,34,31,0.9032258064516129,0.8235294117647058,True,0.3411764705882354,0.47058823529411764,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.7647058823529411,0.5,95.0,108.89,9.5,0.909,3.61,0.126,u1pg9QjrNzs,1000,186
-1.26,39.52,13.02,42.76,1.2,0.029,0.619,0.28431372549019607,29,24,0.7916666666666666,0.6551724137931034,True,0.2068965517241379,0.3448275862068966,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.034482758620689655,0.6896551724137931,0.25,27.0,21.51,7.0,0.36,3.29,0.231,JY8Dp1pKx1U,501,105
-163.31,95.66,32.81,99.67,1.496,0.113,0.567,0.17083333333333334,41,37,0.9459459459459459,0.8536585365853658,True,0.31219512195121957,0.36585365853658536,0.0,0.0,0.1951219512195122,0.0,0.0,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.024390243902439025,0.6097560975609756,0.0,62.0,62.08,11.25,0.373,3.08,0.161,peMUOkpRkkY,1331,240
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,iyT00P2BR_M,63,10
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,qg8Z8SinIdE,63,10
-1383.24,566.91,64.92,583.2,1.375,0.081,0.29,0.03767123287671233,55,40,0.825,0.6,True,0.6472727272727272,0.6181818181818182,0.01818181818181818,0.0,0.10909090909090909,0.0,0.0,0.0,0.03636363636363636,0.05454545454545454,0.0,0.0,0.7818181818181819,0.286,35.86,37.8,7.33,0.043,3.41,0.192,kOFVP0dPl-Q,7652,1463
-157.6,90.64,37.41,93.86,1.632,0.161,0.543,0.17180616740088106,39,32,0.8125,0.6666666666666666,True,0.3076923076923077,0.3333333333333333,0.0,0.0,0.358974358974359,0.0,0.0,0.02564102564102564,0.10256410256410256,0.15384615384615385,0.0,0.0,0.358974358974359,0.25,59.0,58.03,12.75,0.326,3.46,0.165,voEQjWvxBRM,1297,228
-214.46,112.98,40.15,117.24,1.609,0.149,0.48,0.07801418439716312,22,17,0.9411764705882353,0.7272727272727273,True,0.38181818181818183,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.36363636363636365,1.0,290.0,0.0,16.0,0.95,6.8,0.155,a4ibn9IVChI,1711,283
