flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-260.12,130.78,35.45,134.35,1.596,0.098,0.434,0.13496932515337423,44,25,0.76,0.4318181818181818,False,0.13636363636363646,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.022727272727272728,0.0,0.09090909090909091,0.0,0.0,0.5227272727272727,0.667,112.0,99.98,12.33,0.356,3.75,0.086,SvPxHFliDWU,1978,329
59.96,9.08,14.27,10.91,1.534,0.138,0.358,0.007159904534606206,6,6,1.0,1.0,True,0.6000000000000001,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,17.27,6.82,6.57,0.043,2.9,0.078,qB2xDwqlXcg,4926,839
-82.78,64.31,26.68,67.88,1.516,0.107,0.591,0.19135802469135801,31,22,0.8636363636363636,0.6129032258064516,False,0.16774193548387095,0.25806451612903225,0.06451612903225806,0.12903225806451613,0.22580645161290322,0.0,0.0,0.0967741935483871,0.0,0.16129032258064516,0.0,0.0,0.3225806451612903,0.0,54.33,79.65,8.0,0.762,3.72,0.141,jI16XVwxsX0,889,160
-294.26,147.46,33.89,152.45,1.424,0.077,0.504,0.16010498687664043,61,48,0.8125,0.639344262295082,False,0.12459016393442623,0.26229508196721313,0.0,0.01639344262295082,0.36065573770491804,0.0,0.03278688524590164,0.0,0.09836065573770492,0.13114754098360656,0.0,0.03278688524590164,0.32786885245901637,1.5,195.5,127.99,15.0,0.76,4.95,0.102,Tp8ulbGjexM,2106,381
44.3,10.83,12.16,12.19,1.74,0.165,0.452,0.00468384074941452,2,1,0.0,0.0,True,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.214,15.36,9.46,6.0,0.067,2.88,0.102,ezBg1vX0Ozg,2795,427
58.02,10.2,12.16,11.66,1.516,0.123,0.42,0.08208955223880597,33,16,0.6875,0.3333333333333333,True,0.23030303030303045,0.3333333333333333,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.0,0.030303030303030304,0.36363636363636365,0.06060606060606061,0.0,0.0,0.0,0.3333333333333333,0.55,20.6,12.11,5.35,0.085,3.27,0.083,t-SIRbrtODc,2270,405
51.65,10.43,14.41,11.64,1.623,0.138,0.388,0.00468384074941452,4,3,0.6666666666666666,0.5,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.083,18.02,8.34,6.54,0.042,2.94,0.062,8JCO70bph6s,5045,854
-227.8,122.54,35.95,128.39,1.394,0.106,0.513,0.1640378548895899,52,41,0.8048780487804879,0.6346153846153846,False,0.15384615384615397,0.25,0.038461538461538464,0.15384615384615385,0.09615384615384616,0.0,0.0,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.0,0.019230769230769232,0.5576923076923077,0.143,46.29,64.55,6.43,0.281,3.97,0.173,EQi6UZiM1gs,1636,317
58.78,8.87,13.02,10.78,1.566,0.143,0.397,0.00792393026941363,5,4,0.75,0.6,True,0.32000000000000006,0.4,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.095,15.31,7.25,6.21,0.045,2.93,0.159,SW4AAakdQaw,3763,632
59.63,11.21,12.04,13.26,1.437,0.093,0.335,0.03379224030037547,27,19,0.9473684210526315,0.6666666666666666,True,0.5333333333333334,0.4444444444444444,0.037037037037037035,0.2222222222222222,0.4074074074074074,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.25925925925925924,0.677,26.03,17.66,6.58,0.059,3.67,0.084,udOlD9ztx-o,4468,796
-173.19,98.53,35.95,101.65,1.541,0.134,0.398,0.23265306122448978,57,42,0.8571428571428571,0.631578947368421,True,0.18947368421052646,0.3157894736842105,0.0,0.0,0.19298245614035087,0.0,0.0,0.5087719298245614,0.017543859649122806,0.017543859649122806,0.0,0.0,0.2631578947368421,8.5,124.0,25.46,10.5,0.538,4.02,0.036,iEOa6VM8zHg,1328,246
-290.4,143.2,40.59,148.0,1.558,0.119,0.492,0.16022099447513813,58,43,0.813953488372093,0.603448275862069,False,0.1586206896551725,0.25862068965517243,0.1206896551724138,0.39655172413793105,0.08620689655172414,0.0,0.0,0.13793103448275862,0.017241379310344827,0.0,0.0,0.0,0.2413793103448276,3.0,369.0,0.0,23.0,0.977,5.83,0.103,oaLDD3Ggus4,2116,363
-389.35,176.87,56.11,182.64,1.768,0.195,0.452,0.19290465631929046,87,72,0.8888888888888888,0.735632183908046,True,0.2942528735632184,0.3448275862068966,0.034482758620689655,0.0,0.42528735632183906,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.4367816091954023,17.0,456.0,0.0,22.0,0.966,12.38,0.068,ZXy747Diy88,2861,453
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,PzI1haY_Q3M,63,10
