flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
52.31,10.16,12.08,11.71,1.624,0.145,0.608,0.057291666666666664,11,6,0.8333333333333334,0.45454545454545453,True,0.21818181818181825,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.182,18.27,8.13,7.27,0.13,3.14,0.085,t9CGEdbqigw,1182,190
-1167.73,482.94,66.74,497.37,1.431,0.1,0.266,0.027463651050080775,34,25,0.88,0.6470588235294118,True,0.6000000000000001,0.5,0.0,0.058823529411764705,0.4117647058823529,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.4117647058823529,0.111,141.89,199.47,13.0,0.358,5.15,0.16,EBJrZIi6tsU,6838,1238
-567.44,242.46,70.72,250.61,1.906,0.232,0.396,0.12745098039215685,78,59,0.7966101694915254,0.6025641025641025,True,0.3538461538461539,0.3333333333333333,0.1794871794871795,0.0,0.28205128205128205,0.0,0.0,0.038461538461538464,0.08974358974358974,0.01282051282051282,0.0,0.0,0.3974358974358974,0.333,207.67,314.4,12.67,0.792,6.95,0.085,2A8uKo5t5oE,4038,612
-217.92,111.23,45.88,116.74,1.757,0.206,0.496,0.17454545454545456,48,33,0.7575757575757576,0.5208333333333334,False,0.125,0.2708333333333333,0.0,0.0,0.14583333333333334,0.0,0.0,0.041666666666666664,0.3125,0.0,0.0,0.0,0.5,0.5,140.5,17.68,13.5,0.6,4.65,0.093,w0yVPUNNV_Q,1673,275
-2260.91,902.48,92.73,927.6,1.455,0.106,0.248,0.03951890034364261,92,76,0.868421052631579,0.717391304347826,True,0.8,1.0,0.08695652173913043,0.09782608695652174,0.16304347826086957,0.0,0.021739130434782608,0.10869565217391304,0.010869565217391304,0.010869565217391304,0.0,0.0,0.5,1.235,70.35,84.95,9.62,0.051,5.42,0.122,vJhUXyBFaUI,12593,2320
-326.72,160.19,38.81,166.83,1.412,0.096,0.407,0.11778846153846154,49,42,0.9047619047619048,0.7755102040816326,True,0.17142857142857149,0.30612244897959184,0.0,0.0,0.2653061224489796,0.0,0.0,0.0,0.24489795918367346,0.04081632653061224,0.0,0.0,0.4489795918367347,0.8,86.2,109.47,10.0,0.307,5.5,0.148,8hiQql7YoZk,2174,416
-873.9,370.41,61.11,382.47,1.413,0.109,0.354,0.0502092050209205,48,38,0.868421052631579,0.6875,True,0.5333333333333334,0.4791666666666667,0.14583333333333334,0.041666666666666664,0.25,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0625,0.0,0.0,0.4166666666666667,0.385,74.23,68.37,11.38,0.146,4.04,0.15,RKO_yn2GXK4,4952,954
-191.81,106.47,33.63,110.59,1.503,0.107,0.415,0.13027522935779817,71,55,0.8,0.6197183098591549,False,0.2760563380281691,0.29577464788732394,0.04225352112676056,0.028169014084507043,0.09859154929577464,0.0,0.0,0.028169014084507043,0.028169014084507043,0.08450704225352113,0.0,0.0,0.6901408450704225,1.833,95.33,24.11,12.83,0.281,3.78,0.119,gusncb4G2Hk,3021,545
55.28,12.28,13.02,14.59,1.466,0.111,0.523,0.01,3,2,0.5,0.3333333333333333,True,0.40000000000000013,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,27.91,15.58,7.55,0.133,3.76,0.104,Fwd32Xa3uwc,1656,299
-356.05,170.99,39.71,176.67,1.434,0.094,0.483,0.16136363636363638,71,59,0.864406779661017,0.7183098591549296,False,0.028169014084507005,0.2112676056338028,0.04225352112676056,0.028169014084507043,0.15492957746478872,0.0,0.0,0.0,0.09859154929577464,0.1267605633802817,0.0,0.014084507042253521,0.5352112676056338,0.357,32.5,32.01,7.14,0.116,3.05,0.121,bzPYA45fK8A,2361,440
