flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
62.17,9.45,13.4,12.11,1.475,0.115,0.336,0.004728132387706856,4,4,1.0,1.0,True,0.6000000000000001,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.349,19.79,7.59,6.47,0.043,2.99,0.102,G44-ul_xF4Y,4642,847
56.07,10.78,42.28,13.24,1.524,0.133,0.142,0.003620161514898357,39,31,0.8387096774193549,0.6666666666666666,True,0.8,1.0,0.4358974358974359,0.15384615384615385,0.05128205128205128,0.0,0.0,0.02564102564102564,0.10256410256410256,0.0,0.0,0.0,0.23076923076923078,0.193,20.41,16.74,5.94,0.004,3.32,0.105,8NzEjR2nUag,60192,10752
37.95,13.05,14.4,14.77,1.751,0.19,0.506,0.04060913705583756,16,15,0.9333333333333333,0.875,True,0.7750000000000001,0.9375,0.25,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.136,18.23,13.39,5.91,0.073,3.45,0.032,ugc5k7z2Ga0,2481,395
-1029.55,429.39,62.22,442.26,1.453,0.098,0.3,0.03985507246376811,44,31,0.7741935483870968,0.5454545454545454,True,0.6090909090909091,0.5227272727272727,0.09090909090909091,0.18181818181818182,0.06818181818181818,0.0,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.4318181818181818,21.0,1128.0,0.0,21.0,0.99,7.31,0.146,IgvyQDh83F8,5966,1101
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,Sqm0D3iNXno,63,10
54.14,10.87,13.13,12.49,1.556,0.127,0.387,0.006811989100817439,5,5,1.0,1.0,True,0.56,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.243,20.46,13.09,6.49,0.048,3.22,0.102,3A5st5NlSb8,4227,737
-482.44,222.15,37.88,230.25,1.309,0.065,0.437,0.10880829015544041,63,55,0.9454545454545454,0.8253968253968254,True,0.31746031746031744,0.36507936507936506,0.031746031746031744,0.09523809523809523,0.1746031746031746,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.031746031746031744,0.47619047619047616,0.0,49.58,45.53,9.33,0.161,3.66,0.192,yNNQ7PljGPY,2874,571
-396.74,187.35,35.95,193.29,1.4,0.069,0.471,0.08264462809917356,40,35,0.9142857142857143,0.8,True,0.42999999999999994,0.5,0.1,0.075,0.125,0.0,0.025,0.05,0.0,0.1,0.0,0.0,0.525,0.429,71.29,72.54,9.57,0.213,3.86,0.15,Cq4ZFKQ_19o,2594,484
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,IRAogUCB6Xs,63,10
-576.67,254.18,47.75,261.56,1.511,0.094,0.387,0.16640986132511557,108,77,0.8441558441558441,0.6018518518518519,True,0.3925925925925926,0.39814814814814814,0.17592592592592593,0.1111111111111111,0.08333333333333333,0.0,0.018518518518518517,0.12037037037037036,0.009259259259259259,0.009259259259259259,0.0,0.0,0.4722222222222222,1.333,111.0,111.78,11.5,0.422,5.07,0.111,VbWzuBZRlQw,3685,649
-13194.73,5101.98,247.28,5235.15,1.536,0.14,0.119,0.003065975245088762,81,36,0.9166666666666666,0.4074074074074074,True,0.8,1.0,0.06172839506172839,0.0,0.13580246913580246,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.04938271604938271,0.7407407407407407,0.249,33.57,61.68,5.82,0.002,4.22,0.129,WON9cnOf-o0,149808,26573
-27400.05,10560.7,338.77,10833.7,1.511,0.128,0.083,0.0016043668283327493,87,38,0.868421052631579,0.3793103448275862,True,0.8,1.0,0.011494252873563218,0.06896551724137931,0.14942528735632185,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.7471264367816092,0.375,47.43,68.81,7.36,0.002,4.23,0.131,8-gNq3551DE,305894,54795
97.72,1.21,5.77,3.67,1.213,0.034,0.59,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.28,3.38,0.06,2.25,0.221,CYRwlUJwqKQ,938,179
47.0,11.79,22.47,13.95,1.644,0.168,0.273,0.002890173410404624,6,6,1.0,1.0,True,0.8,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.29,20.96,12.95,7.26,0.016,3.3,0.052,fIx85pw7TH8,13249,2082
-602.47,264.48,53.91,273.0,1.492,0.117,0.37,0.09941520467836257,68,50,0.8,0.5882352941176471,True,0.388235294117647,0.4411764705882353,0.04411764705882353,0.029411764705882353,0.22058823529411764,0.0,0.0,0.08823529411764706,0.04411764705882353,0.029411764705882353,0.0,0.0,0.5441176470588235,2.75,172.0,175.22,13.25,0.646,4.15,0.077,e6SRF_2D2ns,3577,683
-9653.35,3743.37,185.4,3841.76,1.433,0.106,0.145,0.0047378720774539085,46,37,0.7837837837837838,0.6304347826086957,True,0.8,1.0,0.17391304347826086,0.0,0.13043478260869565,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.0,0.0,0.5434782608695652,0.337,41.19,55.56,6.65,0.008,4.1,0.158,Riuu_1EL75s,51965,9653
-6179.4,2404.48,192.17,2468.88,1.63,0.178,0.215,0.01265012009607686,79,73,0.9178082191780822,0.8481012658227848,True,0.8,1.0,0.1518987341772152,0.05063291139240506,0.25316455696202533,0.0,0.1518987341772152,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.0,0.35443037974683544,0.634,78.09,84.58,9.27,0.024,4.55,0.119,dl7Bz8LMe8s,36491,6239
-8819.9,3420.68,187.63,3509.78,1.552,0.119,0.163,0.003452500278427442,31,28,0.8928571428571429,0.8064516129032258,True,0.8,1.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.8387096774193549,0.458,95.49,131.24,9.57,0.018,4.88,0.103,6h3Q0dvghIg,50998,8953
-91.48,70.74,25.25,74.89,1.367,0.083,0.572,0.17222222222222222,31,29,0.9310344827586207,0.8709677419354839,True,0.16774193548387095,0.3225806451612903,0.06451612903225806,0.25806451612903225,0.0967741935483871,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0967741935483871,0.3548387096774194,0.75,45.75,15.54,10.5,0.353,2.79,0.186,mVKoNKP5zUk,899,180
-159.4,95.61,32.26,100.6,1.426,0.107,0.512,0.12345679012345678,30,28,0.9285714285714286,0.8666666666666667,True,0.1200000000000001,0.3,0.06666666666666667,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.5666666666666667,0.4,24.9,16.8,8.0,0.193,2.62,0.185,qagT7QouPDM,1265,243
-49.98,52.03,23.73,53.7,1.5,0.102,0.602,0.2,26,26,1.0,1.0,True,0.19999999999999996,0.3076923076923077,0.11538461538461539,0.23076923076923078,0.038461538461538464,0.0,0.0,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.34615384615384615,0.667,43.67,15.63,9.33,0.364,2.63,0.13,XlGulUnBqwk,695,128
-88.36,66.08,31.12,69.37,1.534,0.147,0.589,0.06748466257668712,11,9,0.7777777777777778,0.6363636363636364,True,0.290909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.36363636363636365,3.0,165.0,0.0,12.0,0.944,4.05,0.152,tyIjI9Ly3v8,867,163
-17.14,40.74,19.29,42.38,1.436,0.079,0.614,0.14563106796116504,15,13,0.8461538461538461,0.7333333333333333,False,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,107.0,0.0,9.0,0.833,5.22,0.14,GevbIiKImIs,544,101
-296.17,149.96,35.95,156.52,1.339,0.086,0.453,0.17391304347826086,68,57,0.8245614035087719,0.6911764705882353,False,0.17647058823529416,0.29411764705882354,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.0,0.0,0.0,0.11764705882352941,0.10294117647058823,0.0,0.0,0.5441176470588235,0.429,59.0,74.95,8.29,0.176,4.2,0.169,4FsNXTPOlU4,2004,389
-57.97,54.63,28.68,58.67,1.522,0.149,0.575,0.08088235294117647,11,10,0.9,0.8181818181818182,True,0.40000000000000013,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,35.0,39.29,6.25,0.25,3.46,0.221,yFkJ_htamMw,720,134
-425.62,197.09,43.52,203.75,1.465,0.1,0.417,0.12092130518234165,63,50,0.82,0.6507936507936508,True,0.22222222222222232,0.30158730158730157,0.0,0.06349206349206349,0.19047619047619047,0.0,0.047619047619047616,0.0,0.015873015873015872,0.07936507936507936,0.0,0.0,0.6031746031746031,0.875,67.25,66.84,10.75,0.203,4.03,0.106,Y2ABKOJkVz0,2940,519
71.07,6.96,10.93,9.41,1.43,0.099,0.425,0.010416666666666666,6,4,0.75,0.5,True,0.5333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.15,14.45,11.17,5.4,0.037,3.09,0.161,bXSV7eMZYic,3082,580
-303.24,146.98,47.01,152.96,1.614,0.16,0.416,0.10569105691056911,39,25,0.64,0.41025641025641024,False,0.1743589743589744,0.28205128205128205,0.1794871794871795,0.02564102564102564,0.3076923076923077,0.0,0.0,0.1282051282051282,0.0,0.02564102564102564,0.0,0.0,0.3333333333333333,0.5,92.75,72.23,15.5,0.272,3.02,0.097,4nke5FR3B8Q,2101,369
71.26,7.08,11.34,9.19,1.421,0.095,0.392,0.03153153153153153,21,16,0.8125,0.6190476190476191,True,0.6476190476190478,0.7142857142857143,0.047619047619047616,0.42857142857142855,0.14285714285714285,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.149,14.28,11.47,5.19,0.034,3.24,0.149,MFy3IcBckKs,3548,670
-3395.01,1338.65,102.24,1374.74,1.435,0.088,0.206,0.023707512139388747,83,54,0.7592592592592593,0.4939759036144578,True,0.8,1.0,0.12048192771084337,0.0963855421686747,0.13253012048192772,0.0,0.03614457831325301,0.08433734939759036,0.04819277108433735,0.03614457831325301,0.0,0.0,0.4457831325301205,0.3,45.09,56.68,7.29,0.023,3.99,0.116,guV2fPWwYoA,18667,3472
-316.72,157.8,35.95,164.37,1.342,0.082,0.465,0.10513447432762836,43,37,0.9459459459459459,0.813953488372093,True,0.22325581395348837,0.3488372093023256,0.023255813953488372,0.18604651162790697,0.2558139534883721,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.4418604651162791,0.2,42.3,33.02,8.0,0.157,3.59,0.234,eh6Q8pneY3U,2092,406
-19181.18,7404.31,255.53,7596.22,1.434,0.103,0.133,0.004239917269906929,82,65,0.8461538461538461,0.6707317073170732,True,0.8,1.0,0.036585365853658534,0.07317073170731707,0.1951219512195122,0.0,0.0,0.036585365853658534,0.06097560975609756,0.06097560975609756,0.0,0.012195121951219513,0.524390243902439,0.406,46.65,61.23,7.46,0.005,4.08,0.128,b5i_SCogaWI,102092,19289
99.5,1.61,5.82,4.41,1.161,0.025,0.446,0.05371900826446281,13,11,0.8181818181818182,0.6923076923076923,True,0.6153846153846154,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,0.031,8.03,5.17,3.69,0.052,2.54,0.241,wJqS2kt5ers,1147,242
