flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
70.85,7.05,13.13,8.99,1.43,0.096,0.429,0.01956745623069001,19,15,0.8,0.631578947368421,True,0.6105263157894738,0.5789473684210527,0.0,0.0,0.10526315789473684,0.0,0.0,0.15789473684210525,0.3684210526315789,0.05263157894736842,0.0,0.0,0.3157894736842105,0.106,15.26,11.44,5.82,0.028,2.93,0.107,xJ2oD_70mT4,5407,973
-81.62,65.14,25.98,68.14,1.454,0.098,0.65,0.21818181818181817,36,34,0.9411764705882353,0.8888888888888888,True,0.1777777777777778,0.3055555555555556,0.05555555555555555,0.0,0.25,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.5,2.0,167.0,0.0,25.0,0.909,3.01,0.066,gD-MmdNumI8,936,165
-493.25,224.16,38.81,231.18,1.413,0.068,0.535,0.218213058419244,127,112,0.8928571428571429,0.7874015748031497,True,0.2834645669291338,0.3228346456692913,0.09448818897637795,0.14960629921259844,0.09448818897637795,0.0,0.0,0.047244094488188976,0.07086614173228346,0.07874015748031496,0.0,0.05511811023622047,0.4094488188976378,0.357,43.07,39.15,8.21,0.167,3.38,0.126,f-cjbyoWhA4,3159,578
-104.64,72.57,29.92,76.22,1.522,0.122,0.567,0.1774193548387097,33,28,0.8928571428571429,0.7575757575757576,True,0.21818181818181825,0.30303030303030304,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.030303030303030304,0.2727272727272727,0.0,0.0,0.5151515151515151,0.0,95.5,43.13,16.5,0.542,3.26,0.11,wpj5L_nwkls,1026,186
-2127.08,854.75,66.74,879.21,1.277,0.057,0.232,0.033392698130008905,75,62,0.8709677419354839,0.72,True,0.7626666666666666,0.9066666666666666,0.08,0.21333333333333335,0.10666666666666667,0.0,0.0,0.02666666666666667,0.14666666666666667,0.12,0.0,0.0,0.30666666666666664,0.064,16.5,14.08,5.16,0.016,2.71,0.19,wdY0jSBMY38,11046,2218
-286.04,143.58,34.42,148.68,1.459,0.082,0.519,0.1622340425531915,61,53,0.9245283018867925,0.8032786885245902,False,0.17049180327868863,0.2786885245901639,0.11475409836065574,0.04918032786885246,0.21311475409836064,0.0,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.14754098360655737,0.0,0.01639344262295082,0.3770491803278688,0.5,191.5,183.14,13.5,0.485,5.47,0.089,N-eKjFN-Clg,2062,373
78.93,4.95,8.84,6.97,1.382,0.092,0.737,0.02631578947368421,2,2,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,10.0,4.6,4.62,0.222,2.45,0.225,OSo7y4Xhe3E,398,76
37.19,14.13,15.25,16.31,1.713,0.185,0.554,0.08163265306122448,16,11,0.8181818181818182,0.5625,True,0.32499999999999996,0.375,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.25,24.75,17.23,7.62,0.224,3.39,0.071,UG5B9lQRojc,1322,196
30.53,10.74,3.13,2.8,2.0,0.0,0.286,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.71,3.0,0.0,3.13,0.0,fiEzw1ECNnU,55,7
77.31,7.09,8.68,8.98,1.308,0.051,0.473,0.03283582089552239,11,10,0.9,0.8181818181818182,True,0.5818181818181818,0.7272727272727273,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.227,16.64,15.06,5.36,0.114,3.28,0.158,E7roMzDCeAU,1744,336
