flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-305.11,145.5,54.54,152.71,1.72,0.224,0.457,0.1557377049180328,57,41,0.8536585365853658,0.6140350877192983,True,0.17543859649122817,0.3157894736842105,0.0,0.0,0.19298245614035087,0.0,0.12280701754385964,0.0,0.05263157894736842,0.017543859649122806,0.0,0.0,0.6140350877192983,1.0,184.0,8.49,14.0,0.577,3.67,0.084,xuuQdxq6cSM,2241,367
-6591.05,2568.48,133.27,2636.76,1.349,0.079,0.163,0.007916355489171023,53,43,0.813953488372093,0.660377358490566,True,0.8,1.0,0.07547169811320754,0.0,0.22641509433962265,0.0,0.0,0.0,0.05660377358490566,0.1320754716981132,0.0,0.0,0.5094339622641509,0.134,27.28,37.51,5.78,0.006,3.34,0.185,QPGH2cP4WGQ,33904,6651
33.35,19.54,15.9,22.15,1.523,0.114,0.841,0.23255813953488372,10,8,0.75,0.6,True,0.32000000000000006,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.5,22.0,21.21,5.0,0.333,2.61,0.136,Zc6soBlDwW8,254,44
68.52,7.91,10.63,10.28,1.432,0.102,0.432,0.026156941649899398,13,11,0.9090909090909091,0.7692307692307693,True,0.3384615384615386,0.38461538461538464,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.121,15.45,10.72,5.45,0.049,3.25,0.145,Uqg0B3qQzOE,2820,504
61.93,8.58,11.79,10.34,1.521,0.114,0.399,0.0256,16,12,0.8333333333333334,0.625,True,0.4750000000000001,0.4375,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.5625,0.026,16.97,10.3,6.05,0.06,2.99,0.134,GM6xoBoJl3I,3545,625
-1346.33,549.84,80.83,566.3,1.514,0.132,0.311,0.029787234042553193,42,31,0.9354838709677419,0.6904761904761905,True,0.6285714285714286,0.5714285714285714,0.023809523809523808,0.023809523809523808,0.35714285714285715,0.0,0.0,0.0,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.4523809523809524,2.0,363.5,274.45,17.25,0.429,5.48,0.135,3YHRys57nVI,8098,1407
-360.53,176.08,34.94,183.41,1.272,0.068,0.371,0.06798245614035088,31,23,0.782608695652174,0.5806451612903226,False,0.11612903225806459,0.2903225806451613,0.0,0.03225806451612903,0.25806451612903225,0.0,0.0,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.0,0.0,0.3225806451612903,0.077,35.38,28.38,7.38,0.129,3.68,0.209,BYDzDjSGBy0,2226,451
-711.08,308.2,49.89,318.04,1.396,0.085,0.407,0.07393483709273183,59,46,0.8695652173913043,0.6779661016949152,True,0.4677966101694915,0.4406779661016949,0.06779661016949153,0.01694915254237288,0.15254237288135594,0.0,0.0,0.06779661016949153,0.0847457627118644,0.0847457627118644,0.0,0.0,0.5254237288135594,0.19,38.86,40.3,6.57,0.064,3.6,0.161,jIfo9a8dmNA,4164,794
-13338.98,5158.99,217.57,5293.39,1.459,0.107,0.142,0.004411874672848277,59,48,0.7916666666666666,0.6440677966101694,True,0.8,1.0,0.0847457627118644,0.0,0.2033898305084746,0.0,0.05084745762711865,0.01694915254237288,0.0847457627118644,0.01694915254237288,0.0,0.0,0.5423728813559322,0.413,61.35,94.9,8.15,0.007,4.93,0.129,dnzdkcByXKo,71730,13310
52.34,11.62,12.34,12.98,1.553,0.114,0.579,0.043478260869565216,10,9,0.8888888888888888,0.8,True,0.56,0.6,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,23.4,6.92,7.7,0.14,3.35,0.115,_QEyo00APpA,1427,230
-605.54,267.65,47.75,276.35,1.396,0.089,0.408,0.0953757225433526,66,53,0.8867924528301887,0.7121212121212122,True,0.39393939393939403,0.3484848484848485,0.0,0.16666666666666666,0.19696969696969696,0.0,0.030303030303030304,0.045454545454545456,0.06060606060606061,0.015151515151515152,0.0,0.015151515151515152,0.4696969696969697,0.125,43.56,53.59,7.88,0.101,3.18,0.175,nC2vXbWYGGE,3599,686
56.26,8.72,11.79,11.34,1.62,0.173,0.481,0.0449438202247191,12,8,0.5,0.3333333333333333,False,0.16666666666666674,0.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,13.5,6.3,5.35,0.106,2.94,0.107,Iiahn13BpYc,1642,272
-585.41,259.12,48.83,267.91,1.434,0.097,0.433,0.09417040358744394,63,57,0.9298245614035088,0.8412698412698413,True,0.4761904761904763,0.49206349206349204,0.07936507936507936,0.06349206349206349,0.12698412698412698,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.07936507936507936,0.5079365079365079,0.333,114.67,153.18,10.67,0.442,7.95,0.138,0Y_H9rC7HjY,3632,667
