flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-137.02,91.0,18.24,95.42,1.233,0.03,0.449,0.16455696202531644,39,31,0.8709677419354839,0.6923076923076923,False,0.12307692307692308,0.2564102564102564,0.15384615384615385,0.02564102564102564,0.1794871794871795,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.23076923076923078,0.3076923076923077,0.167,41.0,28.03,9.5,0.244,3.04,0.191,WUUc_hPPgzc,1171,236
-190.3,101.66,45.88,107.63,1.707,0.225,0.518,0.13438735177865613,34,29,0.8275862068965517,0.7058823529411765,True,0.22352941176470598,0.3235294117647059,0.0,0.029411764705882353,0.2647058823529412,0.0,0.0,0.0,0.3235294117647059,0.058823529411764705,0.0,0.0,0.3235294117647059,0.5,64.5,105.69,12.0,0.692,3.19,0.081,x8_su3paw5o,1504,253
-90.36,63.13,31.12,64.8,1.713,0.16,0.633,0.31333333333333335,47,35,0.8285714285714286,0.6170212765957447,False,0.11063829787234036,0.2553191489361702,0.1276595744680851,0.3191489361702128,0.10638297872340426,0.0,0.0,0.1702127659574468,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.1702127659574468,3.0,153.0,0.0,15.0,0.875,4.78,0.065,mxNW4Wrd-_Y,909,150
49.38,10.74,11.21,10.61,1.65,0.114,0.634,0.08130081300813008,10,8,0.875,0.7,True,0.3600000000000001,0.5,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.286,17.71,6.05,6.57,0.143,3.24,0.024,BNxyk6BTd3w,784,123
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.015625,2,2,1.0,1.0,True,0.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,16.5,5.37,6.38,0.27,2.79,0.091,wozaGreDFtI,930,127
-191.54,107.3,35.95,112.39,1.458,0.122,0.55,0.16,44,31,0.7419354838709677,0.5227272727272727,False,0.15454545454545454,0.2727272727272727,0.09090909090909091,0.1590909090909091,0.13636363636363635,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,0.0,0.0,0.4772727272727273,0.833,47.33,61.97,6.5,0.51,4.47,0.141,p3YhamjV-yU,1483,273
-1547.39,627.57,76.29,645.17,1.491,0.102,0.307,0.04870530209617756,79,61,0.8852459016393442,0.6835443037974683,True,0.7240506329113925,0.810126582278481,0.21518987341772153,0.05063291139240506,0.05063291139240506,0.0,0.02531645569620253,0.22784810126582278,0.05063291139240506,0.06329113924050633,0.0,0.0,0.31645569620253167,0.65,83.2,110.38,10.0,0.139,4.42,0.108,3ihszthnayg,8822,1616
-438.38,201.1,45.5,207.61,1.508,0.108,0.51,0.14285714285714285,75,60,0.9166666666666666,0.7333333333333333,False,0.17066666666666674,0.26666666666666666,0.05333333333333334,0.04,0.18666666666666668,0.0,0.02666666666666667,0.09333333333333334,0.04,0.04,0.0,0.04,0.48,2.25,134.5,92.32,18.0,0.379,4.76,0.104,QFuvgdNZn7w,2882,523
47.01,11.56,35.71,13.45,1.655,0.156,0.175,0.001739680531393326,11,9,0.8888888888888888,0.7272727272727273,True,0.8,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.208,19.06,13.23,6.52,0.006,3.28,0.104,LtUx9edYcK0,37819,6346
44.09,13.4,14.33,15.84,1.62,0.152,0.483,0.024242424242424242,8,3,0.6666666666666666,0.25,True,0.44999999999999996,0.5,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.154,25.62,12.01,8.46,0.131,3.14,0.081,Gr_VvPglwiw,1919,329
