flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
63.4,7.89,10.56,9.34,1.527,0.121,0.654,0.03804347826086957,7,7,1.0,1.0,True,0.6857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.154,14.62,6.63,5.92,0.157,2.73,0.105,fdk3j7s3wnw,1053,185
-7011.59,2725.76,182.51,2797.66,1.557,0.141,0.207,0.004350877192982456,31,24,0.8333333333333334,0.6451612903225806,True,0.8,1.0,0.0,0.0,0.16129032258064516,0.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.0,0.7419354838709677,0.44,57.68,87.1,7.61,0.012,4.97,0.11,KlNi7pml2cY,39678,7105
73.11,7.24,9.73,9.51,1.379,0.079,0.473,0.0049261083743842365,2,2,1.0,1.0,True,0.8,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,17.58,12.13,6.12,0.115,3.27,0.133,g6SglctYqh0,2186,403
55.04,9.6,11.86,11.77,1.6,0.144,0.497,0.029069767441860465,10,9,0.8888888888888888,0.8,True,0.24,0.3,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.524,16.48,5.43,5.52,0.066,2.87,0.058,L2ygtcDElwY,2036,343
54.96,14.79,14.55,19.12,1.351,0.108,0.541,0.036036036036036036,4,4,1.0,1.0,True,0.7,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,39.0,7.21,7.0,0.389,3.81,0.137,B9O_ZSr5BNM,593,111
-239.31,124.65,37.88,129.29,1.506,0.118,0.5,0.1337579617834395,42,33,0.8181818181818182,0.6428571428571429,True,0.2666666666666666,0.35714285714285715,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.11904761904761904,0.047619047619047616,0.0,0.0,0.6428571428571429,1.0,82.25,105.61,9.25,0.629,3.58,0.112,zWUPny-TIjk,1823,314
-40.07,50.65,20.27,53.7,1.383,0.07,0.578,0.17829457364341086,23,21,0.9047619047619048,0.8260869565217391,False,0.06956521739130439,0.21739130434782608,0.0,0.17391304347826086,0.34782608695652173,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.0,0.13043478260869565,0.08695652173913043,0.167,22.83,10.63,6.67,0.3,2.24,0.212,auSvtbHqszc,662,128
-687.12,296.66,59.97,306.45,1.509,0.131,0.377,0.056504599211563734,43,33,0.8484848484848485,0.6511627906976745,True,0.5116279069767442,0.5116279069767442,0.06976744186046512,0.09302325581395349,0.4186046511627907,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.27906976744186046,2.0,771.0,0.0,16.0,0.976,13.46,0.147,T-qbU2zTxnY,4367,758
81.42,5.05,9.56,7.04,1.33,0.057,0.415,0.001466275659824047,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111,13.07,8.41,5.04,0.031,3.2,0.177,SSDEgu1ZSeE,3659,686
-302.43,151.34,37.88,158.03,1.389,0.096,0.482,0.13333333333333333,52,44,0.9318181818181818,0.7884615384615384,False,0.11538461538461542,0.25,0.019230769230769232,0.07692307692307693,0.21153846153846154,0.0,0.019230769230769232,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464,0.36538461538461536,1.5,99.75,66.77,8.75,0.378,4.51,0.175,G9g-vU3MdKs,1982,388
