flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
66.57,7.43,11.21,11.08,1.491,0.144,0.629,0.06432748538011696,11,11,1.0,1.0,True,0.5818181818181818,0.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.167,15.08,6.26,6.67,0.115,2.94,0.16,O4hNpHv_tLg,962,172
-183.96,103.51,35.45,108.31,1.5,0.123,0.465,0.1532567049808429,40,30,0.9,0.675,True,0.27,0.325,0.025,0.025,0.225,0.0,0.0,0.0,0.075,0.125,0.0,0.025,0.5,1.5,132.5,99.7,10.0,0.842,4.23,0.136,XPyvMKRMHDE,1435,261
55.21,11.1,12.69,13.05,1.525,0.126,0.534,0.026905829596412557,6,6,1.0,1.0,True,0.6000000000000001,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.1,22.4,11.68,8.4,0.14,3.03,0.107,B4b5hfFtVnk,1255,223
-16458.09,6355.97,262.6,6520.5,1.531,0.127,0.135,0.004218392189948174,70,47,0.8085106382978723,0.5428571428571428,True,0.8,1.0,0.14285714285714285,0.0,0.2571428571428571,0.0,0.0,0.02857142857142857,0.07142857142857142,0.014285714285714285,0.0,0.0,0.4857142857142857,0.464,55.8,95.3,7.9,0.006,4.68,0.123,xtDTwQr9XvE,94293,16553
-516.24,233.08,45.11,240.96,1.408,0.091,0.434,0.12191103789126853,74,63,0.8888888888888888,0.7567567567567568,False,0.27567567567567575,0.28378378378378377,0.14864864864864866,0.06756756756756757,0.1891891891891892,0.0,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.05405405405405406,0.0,0.0,0.4594594594594595,0.3,31.3,21.71,7.65,0.083,3.07,0.149,WAHODYvSdok,3172,605
-2019.87,810.73,84.52,833.69,1.413,0.098,0.249,0.03544423440453686,75,53,0.8113207547169812,0.5733333333333334,True,0.7786666666666666,0.9466666666666667,0.17333333333333334,0.02666666666666667,0.14666666666666667,0.0,0.0,0.06666666666666667,0.05333333333333334,0.0,0.0,0.09333333333333334,0.44,0.218,39.45,45.49,6.71,0.033,3.81,0.166,joQGSOx0sME,11324,2093
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,kZdKCWCytTc,63,10
-437.05,191.97,65.97,198.63,1.924,0.255,0.511,0.1748971193415638,85,62,0.8709677419354839,0.6352941176470588,False,0.16470588235294126,0.27058823529411763,0.0,0.1411764705882353,0.25882352941176473,0.0,0.03529411764705882,0.10588235294117647,0.07058823529411765,0.17647058823529413,0.0,0.0,0.21176470588235294,2.333,164.0,139.87,10.33,0.517,7.24,0.051,CsI4-jt4Azw,3222,486
-545.42,241.12,49.89,248.52,1.561,0.11,0.386,0.09546925566343042,59,38,0.7631578947368421,0.4915254237288136,True,0.2915254237288136,0.3220338983050847,0.1864406779661017,0.11864406779661017,0.06779661016949153,0.0,0.01694915254237288,0.2033898305084746,0.03389830508474576,0.0,0.0,0.0,0.3728813559322034,3.0,317.5,293.45,15.0,0.851,4.86,0.101,iFmtPfMNol4,3591,617
-136.91,83.78,31.12,86.86,1.58,0.116,0.546,0.2028301886792453,43,30,0.8,0.5581395348837209,False,0.08372093023255811,0.23255813953488372,0.046511627906976744,0.16279069767441862,0.23255813953488372,0.0,0.046511627906976744,0.2558139534883721,0.0,0.06976744186046512,0.0,0.0,0.18604651162790697,0.0,216.0,0.0,24.0,0.95,3.57,0.083,0Zp7uPIyllo,1202,212
