flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,e40rMLnB80o,63,10
-2671.96,1059.18,107.06,1088.49,1.515,0.122,0.272,0.03806734992679356,104,83,0.9036144578313253,0.7211538461538461,True,0.8,1.0,0.09615384615384616,0.25,0.16346153846153846,0.0,0.009615384615384616,0.1346153846153846,0.057692307692307696,0.009615384615384616,0.0,0.0,0.27884615384615385,3.818,253.82,483.47,11.45,0.114,10.29,0.115,EIItnkDehow,15636,2726
54.7,9.72,12.49,12.6,1.601,0.163,0.495,0.031446540880503145,10,6,0.8333333333333334,0.5,True,0.6000000000000001,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.105,17.37,9.98,6.42,0.092,3.23,0.103,ZgiWEAsHlGY,1878,317
0.43,30.59,21.19,33.14,1.6,0.143,0.643,0.2714285714285714,19,17,0.8823529411764706,0.7894736842105263,False,0.18947368421052646,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.5263157894736842,0.667,24.67,26.1,6.33,0.4,3.46,0.122,J4XP-uOl67M,389,70
-513.91,228.53,53.58,236.32,1.585,0.135,0.396,0.1013745704467354,59,38,0.7894736842105263,0.5084745762711864,True,0.27118644067796605,0.3220338983050847,0.03389830508474576,0.01694915254237288,0.5084745762711864,0.0,0.0,0.01694915254237288,0.0847457627118644,0.0,0.0,0.0,0.3389830508474576,1.0,591.0,0.0,18.0,0.964,10.4,0.122,gutRhgx8yQo,3481,581
-1994.06,801.17,83.31,824.27,1.396,0.096,0.254,0.034233365477338476,71,56,0.875,0.6901408450704225,True,0.7661971830985916,0.9154929577464789,0.028169014084507043,0.014084507042253521,0.36619718309859156,0.0,0.0,0.0,0.014084507042253521,0.14084507042253522,0.0,0.0,0.43661971830985913,1.312,132.19,90.15,12.25,0.094,4.9,0.147,IZY8JJVtZZI,11030,2072
59.28,8.63,11.21,10.41,1.568,0.136,0.841,0.08695652173913043,4,4,1.0,1.0,True,0.5,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.333,16.0,11.53,5.33,0.2,3.11,0.167,q3baLrZtLok,287,45
84.99,4.43,8.03,6.94,1.294,0.061,0.515,0.00423728813559322,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048,11.95,10.42,4.52,0.075,2.99,0.195,LAK2p11AE3I,1191,232
-122.55,78.8,32.81,83.33,1.554,0.138,0.569,0.2268041237113402,44,34,0.8529411764705882,0.6590909090909091,True,0.290909090909091,0.4318181818181818,0.0,0.06818181818181818,0.09090909090909091,0.0,0.11363636363636363,0.0,0.20454545454545456,0.29545454545454547,0.0,0.0,0.22727272727272727,0.333,66.0,84.02,8.33,0.714,4.12,0.131,05G3hfCd8O0,1123,195
-980.93,411.43,61.11,424.41,1.418,0.098,0.314,0.04948646125116713,53,50,0.96,0.9056603773584906,True,0.7018867924528303,0.7547169811320755,0.018867924528301886,0.05660377358490566,0.4716981132075472,0.0,0.018867924528301886,0.018867924528301886,0.11320754716981132,0.018867924528301886,0.0,0.018867924528301886,0.2641509433962264,0.261,48.7,75.56,7.74,0.058,4.04,0.175,d0xbZnf98JA,5825,1069
-150.81,86.96,34.94,88.95,1.684,0.146,0.472,0.09345794392523364,20,10,0.7,0.35,True,0.14000000000000012,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.35,0.667,72.0,89.6,8.33,0.667,5.43,0.065,V77pi2f8esk,1340,214
-52.63,52.15,25.98,55.84,1.543,0.126,0.614,0.17054263565891473,22,20,0.95,0.8636363636363636,False,0.09090909090909105,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.5,0.0,129.0,0.0,25.0,0.909,7.12,0.062,1PjyIgp0vck,743,128
-6855.68,2667.25,166.92,2737.86,1.489,0.12,0.159,0.006760644418872267,47,29,0.7586206896551724,0.46808510638297873,True,0.8,1.0,0.0851063829787234,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.14893617021276595,0.0,0.0,0.6808510638297872,0.699,77.14,80.66,8.95,0.018,4.82,0.125,BgAHWZpX9z8,37556,6929
-410.9,189.32,47.38,195.13,1.567,0.126,0.429,0.13814432989690723,67,48,0.8333333333333334,0.5970149253731343,False,0.13731343283582098,0.2835820895522388,0.029850746268656716,0.0,0.208955223880597,0.0,0.0,0.0,0.04477611940298507,0.1044776119402985,0.0,0.0,0.6119402985074627,4.0,244.0,5.66,14.5,0.622,5.66,0.08,0K4NKzMNfCI,2783,486
-10056.75,3898.02,184.59,4000.0,1.451,0.101,0.135,0.006291162882138995,64,47,0.8297872340425532,0.609375,True,0.8,1.0,0.0,0.0,0.203125,0.0,0.0,0.015625,0.0,0.046875,0.0,0.0,0.734375,0.521,73.3,96.04,8.72,0.011,4.69,0.114,EFpLTuvsvW8,54454,10124
-3921.6,1542.03,93.82,1583.01,1.385,0.064,0.163,0.01925,77,51,0.8627450980392157,0.5714285714285714,True,0.8,1.0,0.012987012987012988,0.07792207792207792,0.2987012987012987,0.0,0.0,0.0,0.012987012987012988,0.1038961038961039,0.0,0.0,0.4935064935064935,0.5,92.98,143.69,9.57,0.042,4.94,0.133,pBJ2HpHncOo,20970,3981
-343.62,164.78,42.71,171.12,1.504,0.115,0.448,0.12949640287769784,54,39,0.8205128205128205,0.5925925925925926,False,0.23703703703703716,0.2962962962962963,0.037037037037037035,0.0,0.12962962962962962,0.0,0.0,0.0,0.037037037037037035,0.12962962962962962,0.0,0.0,0.6666666666666666,0.4,85.6,52.98,12.4,0.261,3.87,0.14,dAvuvO1Tayg,2318,418
-586.74,253.35,64.39,261.46,1.738,0.181,0.476,0.08682170542635659,56,45,0.8444444444444444,0.6785714285714286,True,0.3142857142857143,0.32142857142857145,0.017857142857142856,0.017857142857142856,0.3392857142857143,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.5178571428571429,2.5,165.5,113.64,13.75,0.323,4.6,0.094,78qx3Nm1Tn0,3998,643
62.67,8.6,12.06,11.98,1.507,0.149,0.486,0.0033112582781456954,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,17.44,8.76,5.67,0.095,3.1,0.143,o46eZI0j_w4,1729,303
-1736.56,701.9,73.33,721.58,1.412,0.084,0.258,0.020765027322404372,38,25,0.8,0.5263157894736842,True,0.736842105263158,0.8421052631578947,0.13157894736842105,0.02631578947368421,0.13157894736842105,0.0,0.0,0.0,0.02631578947368421,0.15789473684210525,0.0,0.0,0.5263157894736842,0.474,50.08,83.57,7.71,0.057,4.35,0.149,OIabcrqiNC0,9644,1815
-177.53,96.65,41.02,100.84,1.712,0.186,0.525,0.13865546218487396,33,24,0.8333333333333334,0.6060606060606061,False,0.08484848484848495,0.24242424242424243,0.0,0.030303030303030304,0.6666666666666666,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.0,0.21212121212121213,6.0,241.0,0.0,21.0,0.944,3.33,0.087,DZcIPQH3KGw,1447,237
-6433.54,2505.52,159.68,2572.17,1.467,0.117,0.18,0.004764100199784847,31,25,0.88,0.7096774193548387,True,0.8,1.0,0.0967741935483871,0.0,0.1935483870967742,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.6129032258064516,0.421,50.62,50.89,7.76,0.015,3.96,0.136,tLpvdZfDGWc,34939,6475
-597.4,264.02,50.58,273.16,1.42,0.102,0.445,0.125,86,69,0.8695652173913043,0.6976744186046512,True,0.3906976744186046,0.37209302325581395,0.046511627906976744,0.10465116279069768,0.13953488372093023,0.0,0.023255813953488372,0.023255813953488372,0.19767441860465115,0.023255813953488372,0.0,0.011627906976744186,0.43023255813953487,0.6,70.5,61.27,9.2,0.138,4.13,0.129,ShLVlAiBGKI,3543,689
-545.31,246.08,40.59,254.68,1.32,0.068,0.472,0.09813084112149532,63,59,0.9322033898305084,0.873015873015873,True,0.3301587301587301,0.3492063492063492,0.031746031746031744,0.1746031746031746,0.14285714285714285,0.0,0.015873015873015872,0.0,0.12698412698412698,0.07936507936507936,0.0,0.0,0.42857142857142855,0.208,27.71,26.15,6.38,0.058,3.39,0.188,VH7NCjBFCEc,3321,641
-1546.01,629.61,70.96,648.08,1.367,0.087,0.35,0.03355704697986577,55,49,0.9183673469387755,0.8181818181818182,True,0.6763636363636365,0.6909090909090909,0.01818181818181818,0.07272727272727272,0.21818181818181817,0.0,0.01818181818181818,0.0,0.07272727272727272,0.01818181818181818,0.0,0.0,0.5818181818181818,0.222,46.17,44.88,7.61,0.056,4.01,0.152,_gdaO4cu9OE,8419,1627
-6892.8,2683.85,142.36,2754.99,1.376,0.086,0.138,0.014149581287900665,98,40,0.75,0.30612244897959184,True,0.8,1.0,0.0,0.0,0.22448979591836735,0.0,0.0,0.0,0.05102040816326531,0.01020408163265306,0.0,0.0,0.7142857142857143,0.496,56.87,66.18,8.05,0.017,4.4,0.119,QQK1zR6rUX4,35492,6899
-240.15,130.48,22.08,135.87,1.24,0.033,0.442,0.12941176470588237,44,37,0.8378378378378378,0.7045454545454546,False,0.21818181818181825,0.29545454545454547,0.022727272727272728,0.045454545454545456,0.11363636363636363,0.0,0.0,0.0,0.06818181818181818,0.06818181818181818,0.0,0.045454545454545456,0.6363636363636364,0.0,17.85,12.68,5.4,0.128,2.75,0.21,bw-oAZAg0jU,1646,340
84.64,5.29,7.96,7.28,1.259,0.046,0.551,0.045871559633027525,10,10,1.0,1.0,True,0.43999999999999995,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.7,0.067,15.0,5.99,5.47,0.109,2.95,0.204,xeBlz35iADs,1092,217
-605.54,266.65,54.23,275.94,1.444,0.118,0.371,0.14847161572052403,102,67,0.8805970149253731,0.5784313725490197,True,0.30980392156862746,0.35294117647058826,0.22549019607843138,0.029411764705882353,0.13725490196078433,0.0,0.0,0.0196078431372549,0.08823529411764706,0.0,0.0,0.0,0.5,1.833,115.33,78.46,11.83,0.285,4.19,0.123,A6ms95Ru9ys,3632,686
-5.17,37.83,20.27,41.73,1.354,0.094,0.688,0.2268041237113402,22,21,0.9523809523809523,0.9090909090909091,False,0.1454545454545455,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.09090909090909091,0.5454545454545454,0.0,51.0,70.71,5.5,0.417,4.75,0.176,08hdxfjlMR4,486,98
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.82,0.091,YHweeD5Fo60,930,127
69.22,6.99,9.85,8.95,1.463,0.102,0.523,0.025280898876404494,9,9,1.0,1.0,True,0.5333333333333334,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.038,14.27,7.78,5.96,0.071,2.71,0.148,oj7ynfHNl4A,2069,358
