flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
66.72,8.23,26.87,10.57,1.45,0.106,0.196,0.0024178924037880313,12,8,0.75,0.5,True,0.8,1.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.25,0.094,14.84,11.25,5.01,0.005,3.41,0.101,Hn5TItBcsLI,27738,4921
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0234375,3,3,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,xq9hXVPL1-U,930,127
68.5,7.01,9.97,8.81,1.476,0.104,0.493,0.03357314148681055,14,14,1.0,1.0,True,0.5142857142857142,0.5714285714285714,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.5714285714285714,0.121,13.3,9.15,4.64,0.052,2.87,0.109,O3lBpOQW-uA,2333,425
-526.88,238.04,42.71,246.23,1.366,0.079,0.432,0.10130718954248366,62,55,0.9090909090909091,0.8064516129032258,True,0.30967741935483883,0.3387096774193548,0.03225806451612903,0.16129032258064516,0.16129032258064516,0.0,0.0,0.04838709677419355,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.43548387096774194,0.308,48.46,50.13,8.08,0.131,3.85,0.162,U3B8DyWPxlw,3152,616
-217.92,113.96,41.87,119.28,1.625,0.163,0.548,0.22535211267605634,64,53,0.9245283018867925,0.765625,False,0.1937500000000001,0.296875,0.015625,0.046875,0.546875,0.0,0.0,0.125,0.03125,0.0,0.0,0.0,0.234375,2.0,290.0,0.0,15.0,0.917,6.2,0.138,tXSVha4Ou2E,1694,285
-55.94,53.61,25.25,55.76,1.534,0.115,0.595,0.18461538461538463,24,20,0.9,0.75,False,0.1166666666666667,0.2916666666666667,0.2916666666666667,0.375,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.20833333333333334,2.0,67.0,93.34,6.0,0.438,4.17,0.06,8T0MLKVPZmw,767,132
-28.57,42.58,22.92,44.72,1.559,0.118,0.667,0.08737864077669903,9,7,0.7142857142857143,0.5555555555555556,True,0.40000000000000013,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,51.5,34.65,9.0,0.462,3.24,0.087,IocohcK9fNU,574,102
56.32,9.54,12.52,12.47,1.579,0.157,0.419,0.025,13,11,0.9090909090909091,0.7692307692307693,True,0.49230769230769234,0.46153846153846156,0.0,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.23076923076923078,0.29,16.9,9.63,5.48,0.061,3.11,0.065,LbUCLSRKiS4,3074,519
-988.25,409.96,78.27,423.1,1.625,0.166,0.342,0.10114503816793893,106,74,0.7297297297297297,0.5094339622641509,True,0.588679245283019,0.5094339622641509,0.19811320754716982,0.20754716981132076,0.10377358490566038,0.0,0.05660377358490566,0.19811320754716982,0.009433962264150943,0.0,0.0,0.0,0.22641509433962265,2.0,152.29,226.89,12.43,0.213,6.22,0.103,m1nd3zhnMgs,6041,1046
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,tj0zvHPPtWo,930,127
-629.96,277.01,48.83,286.53,1.397,0.09,0.367,0.10393258426966293,74,64,0.890625,0.7702702702702703,True,0.48108108108108105,0.5135135135135135,0.13513513513513514,0.02702702702702703,0.0945945945945946,0.0,0.0,0.0,0.10810810810810811,0.02702702702702703,0.0,0.0,0.6081081081081081,0.75,90.88,110.0,9.62,0.257,4.33,0.138,bnKi-aNJHkM,3712,711
-611.7,268.75,48.11,276.92,1.457,0.091,0.381,0.12917271407837447,89,57,0.7719298245614035,0.4943820224719101,True,0.3370786516853932,0.33707865168539325,0.06741573033707865,0.0898876404494382,0.3146067415730337,0.0,0.0,0.0,0.11235955056179775,0.07865168539325842,0.0,0.0,0.33707865168539325,1.4,141.2,140.65,12.4,0.251,4.28,0.098,Jz2dTdXJeqw,3932,688
-902.12,378.32,69.75,390.02,1.555,0.141,0.377,0.06928645294725956,67,49,0.8163265306122449,0.5970149253731343,True,0.4597014925373135,0.3880597014925373,0.014925373134328358,0.11940298507462686,0.208955223880597,0.0,0.2835820895522388,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.0,0.014925373134328358,0.19402985074626866,3.0,328.0,372.18,12.33,0.343,7.67,0.118,L12Pkx92_jI,5735,970
-295.47,150.53,29.72,156.49,1.298,0.056,0.342,0.06368899917287014,77,60,0.9,0.7012987012987013,True,0.6701298701298701,0.7142857142857143,0.03896103896103896,0.07792207792207792,0.15584415584415584,0.0,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.07792207792207792,0.0,0.0,0.5844155844155844,0.227,28.18,27.7,6.57,0.045,3.13,0.199,ZC1bOFYoSfY,5844,1186
64.12,8.81,10.74,11.06,1.47,0.098,0.51,0.03902439024390244,16,14,0.8571428571428571,0.75,True,0.375,0.5,0.0,0.0,0.125,0.0,0.0,0.0625,0.1875,0.125,0.0,0.0,0.5,0.0,19.5,10.44,6.55,0.102,3.49,0.119,qUgH6G_fIOQ,2464,408
-475.62,216.98,45.88,224.96,1.432,0.101,0.382,0.08288288288288288,46,39,0.9230769230769231,0.782608695652174,True,0.22608695652173916,0.30434782608695654,0.0,0.021739130434782608,0.06521739130434782,0.0,0.08695652173913043,0.0,0.06521739130434782,0.0,0.0,0.0,0.7608695652173914,3.0,281.0,390.32,8.5,0.944,7.2,0.139,uK3BVkDWL2k,3116,555
-1079.46,446.78,74.48,460.55,1.539,0.137,0.319,0.07547169811320754,88,51,0.7058823529411765,0.4090909090909091,True,0.5818181818181818,0.48863636363636365,0.09090909090909091,0.022727272727272728,0.20454545454545456,0.0,0.42045454545454547,0.0,0.0,0.0,0.0,0.0,0.26136363636363635,5.5,596.0,574.17,16.0,0.511,6.8,0.141,wXcaKOrlgJY,6758,1162
57.58,10.08,11.55,11.62,1.53,0.111,0.431,0.020689655172413793,12,10,0.8,0.6666666666666666,True,0.3666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.033,19.9,11.56,6.07,0.057,3.26,0.141,dCWP4gTn2k4,3280,576
-138.88,86.04,34.42,90.84,1.507,0.14,0.563,0.1388888888888889,30,24,0.7916666666666666,0.6333333333333333,True,0.40000000000000013,0.36666666666666664,0.0,0.1,0.3,0.0,0.0,0.2,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,1.0,225.0,0.0,15.0,0.947,5.08,0.124,fLxi3xJTvQs,1238,217
-4691.45,1833.5,157.27,1882.45,1.595,0.155,0.186,0.0019063757678457953,9,8,0.875,0.7777777777777778,True,0.8,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.444,89.54,104.76,10.19,0.029,4.97,0.115,x3EsBtYJzlA,27056,4717
79.55,5.17,9.12,7.37,1.359,0.08,0.432,0.004796163069544364,2,2,1.0,1.0,True,0.6000000000000001,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03,13.12,7.87,4.79,0.059,2.93,0.196,S4EJSgXmOTU,2209,416
-401.64,189.27,41.02,196.35,1.398,0.091,0.476,0.1710794297352342,84,78,0.9358974358974359,0.8690476190476191,False,0.16666666666666674,0.2976190476190476,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.03571428571428571,0.05952380952380952,0.047619047619047616,0.0,0.047619047619047616,0.6190476190476191,0.214,37.14,40.33,7.43,0.131,3.47,0.158,kZZ0qnRUpyw,2542,492
78.03,4.89,8.5,6.61,1.401,0.087,0.558,0.023121387283236993,4,4,1.0,1.0,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,10.94,8.91,4.41,0.083,3.1,0.183,2FiXnrAasPA,954,174
79.03,5.89,22.16,8.21,1.334,0.067,0.197,0.0005944125222904696,3,3,1.0,1.0,True,0.8,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.073,14.59,12.62,5.11,0.006,3.17,0.178,5CMjNnn9Qds,26319,5030
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,xWK6JjX1Apc,930,127
59.54,8.49,12.1,10.82,1.57,0.153,0.457,0.012244897959183673,6,6,1.0,1.0,True,0.7333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.059,14.76,6.06,5.65,0.056,2.92,0.143,VX1n7tY6F2E,2941,491
58.51,10.69,11.46,12.78,1.483,0.094,0.561,0.06111111111111111,11,9,0.7777777777777778,0.6363636363636364,True,0.290909090909091,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.45454545454545453,0.111,20.44,13.23,6.22,0.25,3.04,0.12,ssy2HTyhoYg,1036,180
73.79,6.97,10.08,9.75,1.379,0.092,0.354,0.009153318077803204,4,3,0.6666666666666666,0.5,True,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.21,8.38,5.79,0.073,2.97,0.165,vTbyIYG2DmM,2338,438
-92.88,73.17,20.27,76.87,1.275,0.048,0.513,0.21465968586387435,41,36,0.9722222222222222,0.8536585365853658,False,0.12682926829268304,0.2926829268292683,0.0,0.12195121951219512,0.024390243902439025,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.8048780487804879,0.0,22.0,22.57,5.11,0.165,3.18,0.258,ZhQABXf6BdY,932,190
62.2,9.16,12.91,12.37,1.489,0.133,0.392,0.015037593984962405,10,10,1.0,1.0,True,0.43999999999999995,0.5,0.0,0.1,0.5,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.222,18.67,8.39,6.64,0.056,2.91,0.134,noBv58QoAJo,3821,667
-115.08,78.25,29.92,83.06,1.442,0.112,0.538,0.1708542713567839,34,32,0.9375,0.8823529411764706,False,0.10588235294117654,0.2647058823529412,0.058823529411764705,0.029411764705882353,0.29411764705882354,0.0,0.029411764705882353,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.20588235294117646,4.0,203.0,0.0,12.0,0.909,4.65,0.128,bzzqfoA9WU4,1100,199
-126.68,84.34,28.03,89.53,1.363,0.088,0.577,0.18433179723502305,40,37,0.918918918918919,0.85,True,0.18999999999999995,0.325,0.0,0.05,0.4,0.0,0.025,0.2,0.075,0.05,0.0,0.0,0.2,2.0,225.0,0.0,14.0,0.941,3.72,0.142,g9m0qNp71ec,1155,217
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,LXQiFqHUP1Q,63,10
-207.48,111.01,34.42,114.41,1.574,0.108,0.578,0.15901060070671377,45,37,0.8378378378378378,0.6888888888888889,False,0.20444444444444443,0.28888888888888886,0.13333333333333333,0.044444444444444446,0.17777777777777778,0.0,0.044444444444444446,0.13333333333333333,0.0,0.044444444444444446,0.0,0.0,0.4222222222222222,1.667,95.67,62.74,9.67,0.56,4.52,0.105,Mntqfw1i-uY,1597,284
68.73,10.33,10.25,13.03,1.311,0.058,0.398,0.11203319502074689,27,16,0.6875,0.4074074074074074,True,0.2666666666666666,0.37037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.333,26.78,10.99,6.89,0.18,3.23,0.046,t5NFb4QyMr0,1248,241
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,j6cPQB3h_GU,63,10
68.63,7.24,10.86,8.29,1.462,0.101,0.477,0.04144144144144144,23,18,0.8888888888888888,0.6956521739130435,True,0.5739130434782609,0.6086956521739131,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.30434782608695654,0.263,14.95,10.99,5.74,0.052,3.12,0.123,W_ACVHQTYGE,3130,554
71.06,7.2,12.46,9.72,1.419,0.094,0.285,0.015151515151515152,13,11,0.9090909090909091,0.7692307692307693,True,0.5538461538461539,0.46153846153846156,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.164,16.15,7.03,6.04,0.045,2.9,0.15,cLEbL7JbVQI,4843,855
-6111.55,2379.87,172.21,2443.32,1.56,0.144,0.16,0.01108433734939759,69,39,0.7435897435897436,0.42028985507246375,True,0.8,1.0,0.014492753623188406,0.08695652173913043,0.18840579710144928,0.0,0.4927536231884058,0.0,0.028985507246376812,0.014492753623188406,0.0,0.0,0.17391304347826086,4.533,424.47,490.24,15.2,0.102,9.81,0.136,tVniQL8aPxs,36296,6213
67.28,7.47,16.36,9.85,1.476,0.114,0.264,0.0021037868162692847,3,3,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.265,14.85,6.16,5.47,0.019,2.85,0.146,Cw5L0dNvzOU,8004,1412
-6793.68,2643.69,162.06,2713.8,1.476,0.114,0.166,0.006877377816798361,47,33,0.7878787878787878,0.5531914893617021,True,0.8,1.0,0.10638297872340426,0.02127659574468085,0.02127659574468085,0.0,0.3404255319148936,0.0,0.02127659574468085,0.0,0.0,0.0,0.48936170212765956,0.709,89.37,110.72,10.06,0.023,4.87,0.125,9xBdFS9BOZ8,37907,6801
63.29,10.24,11.34,12.44,1.416,0.088,0.45,0.016713091922005572,6,6,1.0,1.0,True,0.7333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.267,24.8,19.69,6.93,0.108,3.59,0.148,eLhXzaVHgDM,1942,360
28.83,16.74,15.11,17.64,1.742,0.146,0.55,0.07894736842105263,12,9,0.8888888888888888,0.6666666666666666,True,0.3666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,30.8,14.2,10.6,0.292,3.85,0.052,xplVMcVH4bU,964,152
