flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-798.25,342.97,51.27,354.42,1.334,0.081,0.359,0.05251396648044693,47,41,0.8780487804878049,0.7659574468085106,True,0.48510638297872344,0.44680851063829785,0.14893617021276595,0.0,0.0851063829787234,0.0,0.0,0.02127659574468085,0.10638297872340426,0.14893617021276595,0.0,0.02127659574468085,0.46808510638297873,0.19,44.14,47.2,7.19,0.083,4.03,0.163,ds-6u3sSui0,4528,890
63.42,8.96,20.43,10.76,1.476,0.098,0.217,0.0007067137809187279,2,2,1.0,1.0,True,0.8,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.131,18.39,11.53,6.01,0.011,3.16,0.138,Gl1fRdQ4Xg0,15782,2811
-559.64,247.58,49.89,255.22,1.514,0.107,0.429,0.09177215189873418,58,40,0.8,0.5517241379310345,True,0.32413793103448274,0.3275862068965517,0.017241379310344827,0.034482758620689655,0.2413793103448276,0.0,0.0,0.0,0.05172413793103448,0.034482758620689655,0.0,0.0,0.6206896551724138,0.667,72.33,60.89,10.89,0.165,3.17,0.126,JU-8g2x799s,3614,633
-445.98,205.39,39.26,211.8,1.442,0.076,0.428,0.1316793893129771,69,53,0.8867924528301887,0.6811594202898551,True,0.19130434782608696,0.30434782608695654,0.07246376811594203,0.21739130434782608,0.2463768115942029,0.0,0.0,0.08695652173913043,0.11594202898550725,0.057971014492753624,0.0,0.0,0.2028985507246377,0.1,53.8,50.64,8.1,0.195,3.81,0.165,MYoqyu4Aq1k,2773,527
52.89,10.92,12.11,12.37,1.577,0.122,0.462,0.03076923076923077,12,5,0.6,0.25,True,0.43333333333333335,0.4166666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.0,0.0,0.25,0.263,20.89,13.48,6.89,0.093,3.17,0.118,REO7QameDRM,2361,391
62.84,12.94,11.21,15.95,1.294,0.059,0.912,0.14705882352941177,5,5,1.0,1.0,True,0.56,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,35.0,0.0,7.0,0.833,2.71,0.143,m0gwFLSpSCU,188,34
67.81,8.27,11.05,10.62,1.427,0.107,0.568,0.04564315352697095,11,9,0.8888888888888888,0.7272727272727273,False,0.18181818181818188,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.154,18.85,4.93,6.08,0.103,3.1,0.151,R0Et_b-xQbo,1305,238
-402.8,189.18,45.88,197.12,1.423,0.116,0.434,0.058091286307053944,28,24,0.8333333333333334,0.7142857142857143,False,0.22857142857142865,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.17857142857142858,0.21428571428571427,0.03571428571428571,0.0,0.0,0.2857142857142857,0.5,63.5,55.04,8.0,0.215,3.73,0.138,kUBQZZS6Bfk,2584,484
-3954.07,1553.52,112.42,1594.97,1.433,0.092,0.238,0.013180800795821936,53,46,0.9130434782608695,0.7924528301886793,True,0.8,1.0,0.0,0.0,0.3018867924528302,0.0,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.0,0.0,0.5849056603773585,0.226,39.37,42.52,6.98,0.02,3.76,0.152,huXg7JJwjfQ,21755,4008
51.52,13.03,13.02,14.06,1.5,0.107,0.857,0.26666666666666666,8,8,1.0,1.0,True,0.5,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.125,0.0,33.0,0.0,9.0,0.75,3.03,0.061,285rrHITwQ8,194,30
