flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-7525.12,2924.08,179.49,3001.54,1.508,0.127,0.172,0.008547008547008548,65,54,0.8888888888888888,0.7384615384615385,True,0.8,1.0,0.4307692307692308,0.0,0.09230769230769231,0.0,0.0,0.015384615384615385,0.12307692307692308,0.0,0.0,0.0,0.3384615384615385,0.158,46.79,62.5,7.28,0.01,3.88,0.112,FhJc0aNd_-4,41390,7596
-8076.0,3134.58,197.78,3216.85,1.565,0.145,0.183,0.010013432653559654,82,65,0.9230769230769231,0.7317073170731707,True,0.8,1.0,0.18292682926829268,0.08536585365853659,0.04878048780487805,0.0,0.0,0.0,0.036585365853658534,0.08536585365853659,0.0,0.0,0.5609756097560976,1.189,79.04,131.04,8.9,0.015,5.4,0.095,TLlPaUAFnRY,46373,8166
-6766.8,2630.0,198.2,2699.57,1.639,0.173,0.19,0.008632040965618142,59,48,0.8958333333333334,0.7288135593220338,True,0.8,1.0,0.2542372881355932,0.0,0.2542372881355932,0.0,0.0,0.01694915254237288,0.1694915254237288,0.0,0.0,0.0,0.3050847457627119,0.641,88.71,160.81,8.05,0.019,5.34,0.079,c4UZPrBrkvo,39454,6834
-1959.59,785.18,93.09,807.1,1.529,0.124,0.323,0.046146293568973984,94,76,0.8552631578947368,0.6914893617021277,True,0.7574468085106383,0.8936170212765957,0.10638297872340426,0.0425531914893617,0.3723404255319149,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.35106382978723405,8.667,696.67,1106.78,14.33,0.337,13.48,0.081,-gOE6NWC-r0,12158,2046
-4775.96,1867.27,152.54,1917.76,1.532,0.143,0.167,0.006025942191808804,59,40,0.825,0.559322033898305,True,0.8,1.0,0.03389830508474576,0.0,0.3728813559322034,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.576271186440678,0.507,70.45,72.68,8.87,0.012,4.34,0.113,GI1xcZpgacQ,54304,9781
-16892.79,6520.69,304.12,6689.85,1.643,0.166,0.146,0.004112325226177887,70,52,0.8269230769230769,0.6142857142857143,True,0.8,1.0,0.35714285714285715,0.21428571428571427,0.05714285714285714,0.0,0.0,0.0,0.04285714285714286,0.02857142857142857,0.0,0.0,0.3,0.675,85.65,103.24,9.58,0.009,4.62,0.096,hcNH6Qfu6YE,98699,16988
-12540.11,4849.82,243.54,4976.14,1.567,0.143,0.168,0.004672527124415934,59,47,0.8723404255319149,0.6949152542372882,True,0.8,1.0,0.2033898305084746,0.1864406779661017,0.1016949152542373,0.0,0.0,0.01694915254237288,0.0,0.13559322033898305,0.0,0.0,0.3559322033898305,0.94,96.41,120.84,9.9,0.016,5.32,0.1,j-DtknJnoEg,71649,12595
59.42,9.23,11.41,11.21,1.537,0.123,0.444,0.019230769230769232,10,8,0.75,0.6,True,0.56,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.065,17.13,8.46,5.84,0.062,3.31,0.1,XnTxiYNhp8g,2942,520
-9474.12,3672.66,202.75,3768.86,1.522,0.13,0.174,0.010443864229765013,100,74,0.8648648648648649,0.64,True,0.8,1.0,0.05,0.14,0.1,0.0,0.0,0.04,0.03,0.13,0.0,0.0,0.51,1.043,104.77,128.69,10.14,0.018,4.91,0.1,9CNu2mauD-A,52964,9566
-22242.83,8579.86,284.16,8801.77,1.474,0.11,0.109,0.0037223069333572516,83,58,0.8103448275862069,0.5662650602409639,True,0.8,1.0,0.060240963855421686,0.0,0.1686746987951807,0.0,0.04819277108433735,0.012048192771084338,0.0,0.08433734939759036,0.0,0.0,0.6265060240963856,0.484,68.63,86.52,9.04,0.006,4.65,0.125,KQ54mmxUBXQ,123499,22211
