flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,OWcJwXmUhuk,930,127
-197.62,110.38,29.92,114.0,1.421,0.079,0.589,0.21254355400696864,61,55,0.9090909090909091,0.819672131147541,False,0.16393442622950816,0.26229508196721313,0.09836065573770492,0.22950819672131148,0.09836065573770492,0.0,0.0,0.06557377049180328,0.06557377049180328,0.06557377049180328,0.0,0.01639344262295082,0.36065573770491804,0.75,74.25,45.77,11.25,0.421,4.55,0.131,QG52CnLXfG0,1575,283
1.5,34.42,17.12,36.73,1.395,0.07,0.64,0.367816091954023,32,29,0.9310344827586207,0.84375,True,0.19999999999999996,0.3125,0.15625,0.0,0.15625,0.0,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.59375,0.0,93.0,0.0,13.0,0.875,4.47,0.183,ryne5PWA-Ro,473,88
92.03,2.34,11.67,4.95,1.264,0.054,0.308,0.01043338683788122,13,13,1.0,1.0,True,0.676923076923077,0.6923076923076923,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.5384615384615384,0.045,8.37,8.39,3.79,0.012,2.82,0.183,uiuy8ESUc3M,6586,1310
75.16,6.2,12.04,8.07,1.391,0.08,0.359,0.018518518518518517,17,14,0.7857142857142857,0.6470588235294118,True,0.6823529411764706,0.7058823529411765,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.041,12.85,6.99,5.07,0.025,2.91,0.166,1A51_BQpTUU,4967,916
-313.58,154.13,41.45,160.19,1.46,0.115,0.499,0.155,62,50,0.88,0.7096774193548387,False,0.12903225806451624,0.2903225806451613,0.03225806451612903,0.04838709677419355,0.12903225806451613,0.0,0.0,0.016129032258064516,0.11290322580645161,0.08064516129032258,0.0,0.0,0.5806451612903226,1.0,103.0,96.16,12.0,0.596,4.09,0.109,gxJg1E_w0dc,2180,399
-411.06,184.87,56.72,190.0,1.785,0.191,0.53,0.20512820512820512,96,76,0.868421052631579,0.6875,False,0.1625000000000001,0.28125,0.010416666666666666,0.0,0.3020833333333333,0.0,0.03125,0.0625,0.020833333333333332,0.041666666666666664,0.0,0.0,0.53125,2.5,237.0,302.64,12.0,0.857,8.13,0.061,LojsVeF3Oh8,3030,470
-1869.94,745.84,115.37,766.11,1.765,0.203,0.334,0.04912099276111686,95,62,0.7741935483870968,0.5052631578947369,True,0.7326315789473685,0.8315789473684211,0.25263157894736843,0.0,0.22105263157894736,0.0,0.0,0.010526315789473684,0.021052631578947368,0.14736842105263157,0.0,0.0,0.3473684210526316,1.9,196.8,352.14,10.5,0.204,6.62,0.076,la_g3rjwd-g,12233,1938
-1798.82,723.01,90.14,743.22,1.548,0.126,0.313,0.03331542181622783,62,43,0.8372093023255814,0.5806451612903226,True,0.735483870967742,0.8387096774193549,0.03225806451612903,0.0967741935483871,0.20967741935483872,0.0,0.24193548387096775,0.016129032258064516,0.0,0.0,0.0,0.0,0.4032258064516129,8.0,949.5,65.76,16.0,0.669,8.49,0.128,Yn8acPibhc8,10883,1861
-707.63,306.97,49.54,317.06,1.391,0.084,0.417,0.12406947890818859,100,82,0.8170731707317073,0.67,True,0.45599999999999996,0.41,0.0,0.02,0.07,0.0,0.0,0.01,0.09,0.06,0.0,0.0,0.75,1.167,139.17,158.52,9.67,0.229,5.55,0.119,VyAyufp2OAI,4280,805
