flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
82.36,5.34,8.84,8.04,1.299,0.07,0.557,0.05179282868525897,13,13,1.0,1.0,True,0.5230769230769232,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.5384615384615384,0.059,15.24,8.4,6.12,0.079,2.92,0.193,BMeObD_AmPo,1282,249
82.67,5.13,9.47,8.4,1.303,0.09,0.556,0.04419889502762431,8,8,1.0,1.0,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.625,0.077,14.15,8.45,6.0,0.108,2.8,0.179,B9RjImfEWAo,924,181
89.39,3.96,7.17,6.67,1.235,0.039,0.725,0.1346153846153846,7,7,1.0,1.0,False,0.17142857142857149,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,13.0,11.22,4.75,0.231,2.68,0.231,lDODENmsuog,257,53
-1249.5,508.76,90.33,523.6,1.701,0.18,0.341,0.0526711813393529,70,45,0.7777777777777778,0.5,True,0.6457142857142857,0.6142857142857143,0.05714285714285714,0.014285714285714285,0.17142857142857143,0.0,0.0,0.014285714285714285,0.0,0.07142857142857142,0.0,0.0,0.6714285714285714,7.25,336.25,558.36,10.75,0.881,9.86,0.059,y3UgmMntTk8,7915,1329
-248.47,129.65,36.44,135.37,1.435,0.103,0.544,0.2208955223880597,74,68,0.9264705882352942,0.8513513513513513,False,0.15135135135135136,0.28378378378378377,0.05405405405405406,0.14864864864864866,0.14864864864864866,0.0,0.0,0.05405405405405406,0.02702702702702703,0.12162162162162163,0.0,0.06756756756756757,0.3783783783783784,1.0,344.0,0.0,20.0,0.962,4.66,0.108,bA4TtCL2E2A,1826,334
-247.7,132.52,28.68,138.04,1.282,0.059,0.469,0.14782608695652175,51,50,0.98,0.9607843137254902,True,0.32156862745098036,0.3137254901960784,0.0196078431372549,0.058823529411764705,0.09803921568627451,0.0,0.0,0.0392156862745098,0.13725490196078433,0.0392156862745098,0.0,0.0196078431372549,0.5882352941176471,0.875,44.38,55.98,6.5,0.187,3.18,0.186,aqWHMnciM5Q,1771,344
66.9,9.11,10.88,11.37,1.404,0.088,0.482,0.017456359102244388,7,6,0.8333333333333334,0.7142857142857143,True,0.6285714285714286,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.105,21.53,15.22,6.0,0.089,3.49,0.152,Q3pJwDD9xts,2216,397
33.49,26.23,8.84,28.96,1.197,0.014,0.704,0.2,14,12,0.8333333333333334,0.7142857142857143,True,0.3142857142857143,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,73.0,0.0,10.0,0.889,4.84,0.219,8v6Di7O9ljg,329,71
-11548.47,4471.52,207.75,4588.65,1.435,0.112,0.14,0.00683923469829452,79,63,0.8412698412698413,0.6708860759493671,True,0.8,1.0,0.0759493670886076,0.0,0.12658227848101267,0.0,0.0,0.0,0.12658227848101267,0.05063291139240506,0.0,0.0,0.620253164556962,0.381,54.93,62.18,8.28,0.01,4.1,0.141,ji_FWub99PA,60504,11513
-7044.32,2738.52,183.24,2810.89,1.548,0.142,0.162,0.004088249806160569,58,47,0.8936170212765957,0.7241379310344828,True,0.8,1.0,0.1896551724137931,0.034482758620689655,0.3103448275862069,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.41379310344827586,0.783,90.23,142.61,9.7,0.011,5.65,0.114,noPInsSVYMU,80933,14159
-9518.6,3691.04,189.91,3788.02,1.46,0.113,0.155,0.00815814245371823,78,55,0.8909090909090909,0.6282051282051282,True,0.8,1.0,0.05128205128205128,0.02564102564102564,0.19230769230769232,0.0,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.14102564102564102,0.0,0.0,0.5,0.671,65.64,111.43,7.71,0.02,5.47,0.135,vxRLLRksj1c,51611,9519
-742.05,317.24,61.95,327.71,1.534,0.131,0.347,0.04920049200492005,40,36,0.8888888888888888,0.8,True,0.5,0.475,0.15,0.025,0.175,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.55,0.308,64.31,40.45,11.85,0.145,3.52,0.142,SKATSZD-zJ0,4534,815
47.35,12.11,13.97,14.25,1.622,0.164,0.528,0.031746031746031744,14,10,0.9,0.6428571428571429,True,0.40000000000000013,0.5,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.1,22.7,9.67,8.0,0.084,3.04,0.128,H-fZPKSscbY,2646,442
-3267.38,1288.31,123.37,1324.02,1.498,0.134,0.258,0.012559808612440191,42,34,0.8235294117647058,0.6666666666666666,True,0.8,1.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.6904761904761905,0.405,81.86,116.69,10.0,0.049,4.54,0.131,wfPxwiXwMbo,18369,3331
-5439.53,2123.66,156.1,2181.13,1.463,0.132,0.176,0.008672086720867209,48,46,0.9565217391304348,0.9166666666666666,True,0.8,1.0,0.125,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.10416666666666667,0.020833333333333332,0.0,0.0,0.5416666666666666,0.308,49.03,62.34,7.23,0.018,4.46,0.156,khKxbCThvJI,29736,5478
69.25,12.54,8.84,15.51,1.194,0.028,0.833,0.08333333333333333,3,3,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,38.0,0.0,7.0,0.667,3.22,0.158,xriSU_Oj1OY,169,36
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,agKITfae-vw,63,10
79.92,6.29,11.54,8.69,1.299,0.068,0.355,0.010416666666666666,10,10,1.0,1.0,True,0.56,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.074,14.99,10.01,5.24,0.048,3.13,0.157,utPr6EJm008,5066,975
-326.62,160.42,36.44,166.53,1.399,0.083,0.499,0.16786570743405277,70,55,0.8909090909090909,0.7,False,0.1657142857142857,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.02857142857142857,0.04285714285714286,0.08571428571428572,0.0,0.014285714285714285,0.6857142857142857,0.222,48.89,42.62,7.44,0.135,4.0,0.145,vhzd_ts3fQA,2264,412
-402.08,183.37,52.93,188.83,1.691,0.166,0.475,0.1623931623931624,76,59,0.8813559322033898,0.6842105263157895,False,0.14210526315789473,0.2631578947368421,0.17105263157894737,0.06578947368421052,0.13157894736842105,0.0,0.0,0.0,0.013157894736842105,0.05263157894736842,0.0,0.0,0.5657894736842105,14.0,472.0,0.0,13.0,0.97,5.35,0.047,mbkuWmBI5ik,2832,468
50.09,10.62,13.23,13.29,1.643,0.179,0.621,0.007142857142857143,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,18.12,7.51,5.88,0.204,3.04,0.09,hmtG0ncFM2o,838,140
