flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
-256.93,134.55,31.12,139.93,1.355,0.07,0.453,0.13793103448275862,48,42,0.9523809523809523,0.8333333333333334,True,0.2416666666666667,0.3125,0.020833333333333332,0.020833333333333332,0.20833333333333334,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.041666666666666664,0.6041666666666666,0.333,59.67,64.08,8.5,0.318,3.45,0.193,GUcpQMuxskY,1848,344
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,Kriob0nAuyU,930,127
-513.43,232.44,43.52,240.23,1.387,0.084,0.426,0.0912106135986733,55,46,0.8478260869565217,0.7090909090909091,True,0.4363636363636365,0.4,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.0,0.0,0.0,0.18181818181818182,0.01818181818181818,0.0,0.03636363636363636,0.6363636363636364,0.286,44.36,53.53,8.5,0.105,3.68,0.18,t2_yNxYmewU,3085,602
-61.76,55.16,28.03,59.27,1.567,0.142,0.634,0.29411764705882354,40,30,0.7333333333333333,0.55,False,0.07000000000000006,0.225,0.0,0.25,0.175,0.0,0.05,0.175,0.025,0.0,0.0,0.025,0.3,1.0,136.0,0.0,14.0,0.941,5.12,0.096,ItXLYLMrw4Y,774,136
-1153.46,475.49,75.62,489.49,1.526,0.133,0.385,0.061074918566775244,75,61,0.8688524590163934,0.7066666666666667,True,0.6293333333333333,0.5733333333333334,0.05333333333333334,0.13333333333333333,0.36,0.0,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.0,0.17333333333333334,0.18666666666666668,5.0,627.0,864.08,12.5,0.975,13.06,0.103,ePlYxTJ3w3Q,7083,1221
-1540.6,623.89,86.31,641.95,1.543,0.133,0.273,0.05341614906832298,86,55,0.7636363636363637,0.4883720930232558,True,0.6930232558139535,0.7325581395348837,0.12790697674418605,0.046511627906976744,0.32558139534883723,0.0,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.03488372093023256,0.0,0.0,0.3023255813953488,0.636,149.36,208.07,11.18,0.191,6.1,0.127,Budd2Zal5yo,9164,1603
-1057.32,440.21,63.86,453.77,1.445,0.1,0.302,0.09736842105263158,111,89,0.8202247191011236,0.6576576576576577,True,0.5981981981981983,0.5045045045045045,0.018018018018018018,0.02702702702702703,0.3063063063063063,0.0,0.16216216216216217,0.0,0.018018018018018018,0.036036036036036036,0.0,0.0,0.43243243243243246,18.0,1147.0,0.0,18.0,0.984,9.89,0.115,zjRDYdDlpiw,6292,1140
-412.62,189.06,50.24,195.69,1.611,0.143,0.359,0.1950207468879668,94,38,0.6578947368421053,0.26595744680851063,False,0.20425531914893624,0.26595744680851063,0.02127659574468085,0.0,0.32978723404255317,0.0,0.0,0.19148936170212766,0.02127659574468085,0.02127659574468085,0.0,0.0,0.4148936170212766,0.667,163.67,188.62,11.0,0.8,6.49,0.09,AumWr7lU0mM,2764,482
-201.58,113.42,30.53,119.03,1.348,0.079,0.541,0.17687074829931973,52,49,0.9591836734693877,0.9038461538461539,True,0.2692307692307694,0.3269230769230769,0.21153846153846154,0.17307692307692307,0.11538461538461539,0.0,0.0,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.0,0.057692307692307696,0.3076923076923077,3.0,301.0,0.0,15.0,0.941,7.02,0.166,prI4kVbD7_A,1486,291
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,YV9Wl3ialB0,63,10
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,tlvwtaPkmCU,930,127
-517.52,232.51,48.11,240.31,1.459,0.105,0.461,0.1076158940397351,65,60,0.9333333333333333,0.8615384615384616,False,0.2646153846153847,0.2923076923076923,0.03076923076923077,0.015384615384615385,0.3230769230769231,0.0,0.0,0.015384615384615385,0.046153846153846156,0.046153846153846156,0.0,0.0,0.5230769230769231,1.0,89.14,78.68,12.14,0.253,4.5,0.184,80oGxpEMLCM,3325,599
-253.36,129.09,41.45,134.41,1.552,0.139,0.407,0.18042813455657492,59,29,0.6206896551724138,0.3050847457627119,False,0.1559322033898305,0.2711864406779661,0.2711864406779661,0.0,0.2542372881355932,0.0,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.0,0.0,0.06779661016949153,0.3050847457627119,3.0,330.0,0.0,15.0,0.963,6.16,0.176,mdXTf-seIYU,1844,324
-2341.24,930.33,110.46,956.07,1.601,0.149,0.268,0.028524183546920216,69,58,0.8275862068965517,0.6956521739130435,True,0.8,1.0,0.057971014492753624,0.057971014492753624,0.13043478260869565,0.0,0.2028985507246377,0.028985507246376812,0.07246376811594203,0.043478260869565216,0.0,0.0,0.4057971014492754,0.583,69.14,75.2,9.39,0.05,3.79,0.123,AxaM-imfTZQ,14069,2411
-317.65,154.45,41.45,160.0,1.521,0.115,0.485,0.1598984771573604,63,49,0.8367346938775511,0.6507936507936508,False,0.16507936507936516,0.25396825396825395,0.30158730158730157,0.031746031746031744,0.15873015873015872,0.0,0.0,0.06349206349206349,0.1111111111111111,0.06349206349206349,0.0,0.0,0.2698412698412698,4.0,407.0,0.0,17.0,0.974,4.68,0.123,7jH19g1XMuQ,2312,394
-8681.25,3369.54,174.8,3457.99,1.448,0.105,0.176,0.0035481286482774406,31,24,0.7916666666666666,0.6129032258064516,True,0.8,1.0,0.03225806451612903,0.0,0.12903225806451613,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.7096774193548387,0.503,61.96,103.84,8.09,0.011,4.66,0.121,pFv2U2EmOBk,46156,8707
-1516.75,611.87,96.83,628.95,1.681,0.173,0.321,0.053899809765377296,85,55,0.7818181818181819,0.5058823529411764,True,0.6588235294117648,0.6470588235294118,0.2235294117647059,0.011764705882352941,0.17647058823529413,0.0,0.03529411764705882,0.03529411764705882,0.011764705882352941,0.0,0.0,0.0,0.5058823529411764,10.0,800.0,1124.3,13.5,0.977,8.82,0.058,9eX0-Sy38Fk,9720,1577
-111.58,75.03,25.98,77.41,1.532,0.086,0.532,0.2275132275132275,43,35,0.8285714285714286,0.6744186046511628,False,0.08372093023255811,0.23255813953488372,0.023255813953488372,0.0,0.3488372093023256,0.0,0.0,0.0,0.023255813953488372,0.16279069767441862,0.0,0.0,0.4418604651162791,0.0,96.5,135.06,9.5,0.467,3.45,0.109,TXkVESiwts8,1123,190
-161.55,95.42,31.69,100.0,1.475,0.104,0.542,0.16049382716049382,39,38,0.9736842105263158,0.9487179487179487,False,0.19487179487179485,0.28205128205128205,0.02564102564102564,0.0,0.07692307692307693,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.8461538461538461,1.0,129.5,71.42,14.0,0.765,3.26,0.147,VmMdsYC4-tc,1378,242
-3691.2,1453.25,105.8,1492.62,1.397,0.087,0.206,0.014565677966101694,55,43,0.9069767441860465,0.7090909090909091,True,0.8,1.0,0.05454545454545454,0.01818181818181818,0.21818181818181817,0.0,0.0,0.07272727272727272,0.07272727272727272,0.12727272727272726,0.0,0.0,0.43636363636363634,0.337,45.8,45.09,7.92,0.02,3.76,0.154,ccI_3nmQvkg,19971,3754
-10970.83,4248.6,206.23,4359.67,1.481,0.116,0.156,0.0035230352303523035,39,32,0.875,0.717948717948718,True,0.8,1.0,0.05128205128205128,0.0,0.3076923076923077,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.5641025641025641,0.616,69.21,77.27,9.33,0.011,4.64,0.121,9tKDNZOqA6k,59852,11027
-9238.82,3582.21,195.93,3675.83,1.524,0.124,0.151,0.009872303895267732,92,88,0.9545454545454546,0.9130434782608695,True,0.8,1.0,0.05434782608695652,0.0,0.2391304347826087,0.0,0.010869565217391304,0.0,0.08695652173913043,0.021739130434782608,0.0,0.010869565217391304,0.5760869565217391,0.637,70.4,80.62,8.99,0.013,4.15,0.126,AduzVx9An_U,52095,9294
-563.69,247.65,60.26,256.67,1.585,0.159,0.458,0.07570977917981073,48,40,0.875,0.7291666666666666,True,0.5250000000000001,0.5625,0.08333333333333333,0.020833333333333332,0.125,0.0,0.0,0.020833333333333332,0.14583333333333334,0.10416666666666667,0.0,0.020833333333333332,0.4791666666666667,0.8,130.6,146.84,13.0,0.495,4.81,0.118,b2edo_scIpI,3585,633
-7001.39,2725.33,142.71,2797.49,1.388,0.085,0.155,0.006489841986455982,46,40,0.875,0.7608695652173914,True,0.8,1.0,0.10869565217391304,0.0,0.15217391304347827,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.5652173913043478,0.631,46.51,48.88,7.25,0.013,3.94,0.157,vavGxnUyy9A,37188,7036
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,hnkXpgLF4n4,930,127
71.08,8.26,13.35,10.5,1.367,0.076,0.31,0.0015698587127158557,2,2,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,16.28,11.16,5.6,0.024,3.03,0.175,d12zpEwTaJM,6865,1281
-422.01,196.83,39.26,203.83,1.41,0.08,0.4,0.1188118811881188,60,49,0.9387755102040817,0.7666666666666667,True,0.3400000000000001,0.4166666666666667,0.016666666666666666,0.0,0.43333333333333335,0.0,0.0,0.1,0.05,0.03333333333333333,0.0,0.03333333333333333,0.3333333333333333,0.5,260.5,303.35,15.5,0.857,5.13,0.14,S0NReOVUwOg,2755,503
-3402.0,1340.13,114.2,1376.42,1.494,0.11,0.207,0.014371945961483185,50,32,0.8125,0.52,True,0.8,1.0,0.06,0.0,0.44,0.0,0.08,0.0,0.06,0.0,0.0,0.0,0.36,1.385,138.54,158.63,12.08,0.078,5.36,0.116,mKEHbyzjxnU,19457,3468
-577.23,254.5,49.89,262.82,1.505,0.104,0.393,0.10166919575113809,67,44,0.8181818181818182,0.5373134328358209,True,0.34626865671641793,0.3582089552238806,0.014925373134328358,0.0,0.29850746268656714,0.0,0.0,0.029850746268656716,0.07462686567164178,0.014925373134328358,0.0,0.0,0.5671641791044776,0.286,95.86,130.74,9.0,0.416,5.44,0.118,JUx30vdQXeE,3652,654
