flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1,1,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,Idfgrq18WWY,63,10
-113.85,79.82,23.73,83.36,1.343,0.064,0.544,0.18226600985221675,37,36,0.9722222222222222,0.9459459459459459,False,0.17297297297297298,0.2972972972972973,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.0,0.02702702702702703,0.4594594594594595,0.125,26.38,37.28,5.5,0.175,3.67,0.166,YABUfXWhEmU,999,204
-364.6,174.91,37.41,180.82,1.404,0.081,0.451,0.13513513513513514,60,47,0.8936170212765957,0.7,False,0.08000000000000007,0.25,0.05,0.08333333333333333,0.26666666666666666,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.43333333333333335,0.625,57.38,52.02,9.25,0.216,4.04,0.166,ZJdb_gYtbxs,2361,446
-691.46,302.48,44.72,312.46,1.308,0.068,0.393,0.08163265306122448,64,54,0.8518518518518519,0.71875,True,0.46250000000000013,0.4375,0.03125,0.203125,0.171875,0.0,0.0,0.015625,0.015625,0.078125,0.0,0.078125,0.40625,0.286,57.64,122.19,6.07,0.135,4.01,0.191,iY8OJB32uT4,3947,784
-87.64,67.72,30.53,73.41,1.441,0.135,0.606,0.3128491620111732,56,50,0.9,0.8035714285714286,False,0.12142857142857144,0.26785714285714285,0.0,0.017857142857142856,0.2857142857142857,0.0,0.0,0.08928571428571429,0.08928571428571429,0.05357142857142857,0.0,0.017857142857142856,0.44642857142857145,0.333,59.67,72.39,6.67,0.25,4.55,0.056,9rDdZmjRZkw,901,178
-3088.62,1220.15,118.1,1254.26,1.473,0.13,0.202,0.02581261950286807,81,47,0.7021276595744681,0.4074074074074074,True,0.8,1.0,0.0,0.012345679012345678,0.25925925925925924,0.0,0.0,0.09876543209876543,0.06172839506172839,0.012345679012345678,0.0,0.0,0.5555555555555556,0.356,54.36,51.64,8.92,0.034,3.65,0.124,HTGtbOJwpvE,16936,3132
56.53,9.35,12.69,12.77,1.585,0.169,0.448,0.021912350597609563,11,8,0.625,0.45454545454545453,True,0.3272727272727274,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.7272727272727273,0.065,16.84,10.37,5.84,0.048,3.06,0.102,Xv3NX1p5Oa8,2943,503
-642.08,281.93,51.94,291.95,1.384,0.101,0.336,0.10699588477366255,78,47,0.7446808510638298,0.44871794871794873,True,0.40000000000000013,0.38461538461538464,0.14102564102564102,0.07692307692307693,0.28205128205128205,0.0,0.0,0.19230769230769232,0.02564102564102564,0.01282051282051282,0.0,0.0,0.2692307692307692,2.6,150.2,66.34,14.0,0.299,4.95,0.109,G5S3DQiqjGo,3812,724
-404.16,189.87,44.72,197.73,1.415,0.11,0.457,0.19483101391650098,98,79,0.8354430379746836,0.673469387755102,False,0.1183673469387756,0.2755102040816326,0.061224489795918366,0.04081632653061224,0.1836734693877551,0.0,0.0,0.07142857142857142,0.030612244897959183,0.061224489795918366,0.0,0.09183673469387756,0.45918367346938777,0.6,101.2,69.93,10.4,0.25,3.93,0.109,PU-rPtYkkRg,2548,502
-325.96,156.36,48.47,163.31,1.583,0.16,0.45,0.08728179551122195,35,27,0.8148148148148148,0.6285714285714286,True,0.3085714285714287,0.34285714285714286,0.0,0.0,0.2571428571428571,0.0,0.0,0.0,0.05714285714285714,0.08571428571428572,0.0,0.0,0.6,0.167,69.5,71.12,11.0,0.21,4.2,0.129,ide3ADAjKzA,2323,399
